股票代碼,公司簡稱,財務結構-負債佔資產比率(%),財務結構-長期資金佔不動產、廠房及設備比率(%),償債能力-流動比率(%),償債能力-速動比率(%),償債能力-利息保障倍數(%),經營能力-應收款項週轉率(次),經營能力-平均收現日數,經營能力-存貨週轉率(次),經營能力-平均售貨日數,經營能力-不動產、廠房及設備週轉率(次),經營能力-總資產週轉率(次),獲利能力-資產報酬率(%),獲利能力-權益報酬率(%),獲利能力-稅前純益佔實收資本比率(%),獲利能力-純益率(%),獲利能力-每股盈餘(元),現金流量-現金流量比率(%),現金流量-現金流量允當比率(%),現金流量-現金再投資比率(%)
1710,東聯,56.41,168.30,65.58,42.33,0.46,18.68,19.53,15.39,23.71,1.42,0.61,0.22,-1.56,-2.22,-1.08,0.30,0.41,37.67,-0.35
1711,永光,32.90,221.59,234.32,110.78,1.95,4.98,73.29,1.70,214.70,1.73,0.60,1.30,1.09,1.99,1.21,0.16,46.89,178.17,5.44
1712,興農,44.27,184.15,164.29,98.96,25.08,6.44,56.67,4.43,82.39,3.45,1.20,6.91,12.28,32.83,5.53,2.50,48.58,154.28,8.31
1713,國化,5.58,888.03,969.17,581.58,"3,028.92",5.01,72.85,1.86,196.23,1.47,0.17,12.16,12.90,23.07,73.55,2.32,194.74,26.22,-1.31
1714,和桐,28.10,387.02,419.15,331.10,12.70,6.25,58.40,7.72,47.27,3.95,0.89,4.13,5.28,10.33,4.29,0.60,50.28,342.22,5.44
1717,長興,56.92,220.18,181.54,131.45,5.80,2.58,141.47,3.70,98.64,2.37,0.71,3.14,5.93,18.52,3.51,1.28,35.80,98.43,7.88
1718,中纖,91.19,無,無,無,無,無,無,無,無,0.38,0.01,1.36,4.68,29.95,34.38,-1.18,無,無,無
1720,生達,27.27,219.27,228.51,153.26,56.73,4.86,75.10,2.23,163.67,1.62,0.56,10.64,14.87,80.46,18.56,4.67,56.37,100.74,7.61
1721,三晃,43.40,199.72,244.56,123.77,-15.76,4.35,83.90,2.06,177.18,1.44,0.55,-6.62,-12.34,-16.02,-12.72,-1.50,15.51,61.41,1.82
1722,台肥,32.85,622.32,359.90,245.79,"156,606.54",16.07,22.71,3.77,96.81,1.14,0.18,4.83,7.27,44.41,26.10,4.00,221.89,73.62,4.11
1723,中碳,27.84,253.27,263.34,177.26,94.42,11.07,32.97,5.79,63.03,2.16,0.74,12.85,17.63,73.17,17.27,6.18,73.04,105.51,-0.35
1725,元禎,37.42,537.76,234.94,226.51,712.07,7.44,49.05,57.66,6.33,8.73,1.04,3.20,4.57,12.60,2.67,1.10,10.28,105.25,1.97
1726,永記,15.31,305.01,469.41,323.99,903.77,3.63,100.55,2.78,131.29,2.75,0.78,7.24,8.58,64.36,8.88,5.13,97.26,88.13,9.09
1727,中華化,35.34,129.35,128.92,92.27,2.72,3.18,114.77,5.21,70.05,1.14,0.60,1.78,2.69,0.87,2.67,0.39,26.90,109.17,3.48
1730,花仙子,23.12,403.21,337.79,269.53,"25,359.93",4.83,75.56,2.83,128.97,5.15,1.02,10.13,13.38,51.93,9.93,3.65,82.29,107.15,11.14
1731,美吾華,28.06,258.84,306.82,233.59,"2,286.30",5.45,66.97,1.74,209.77,1.54,0.48,6.31,8.38,15.81,13.00,1.27,69.01,79.56,3.65
1732,毛寶,26.85,233.46,283.03,219.88,-12.60,5.99,60.93,3.46,105.49,2.56,0.85,-0.89,-1.26,-0.88,-1.09,-0.14,21.79,166.00,4.84
1733,五鼎,21.77,265.57,393.02,193.14,33.12,4.33,84.29,1.54,237.01,2.26,0.70,4.96,6.40,14.10,6.90,1.16,60.10,114.06,-3.10
1734,杏輝,45.64,156.32,219.86,143.63,10.07,4.46,81.83,2.37,154.00,0.93,0.48,6.17,10.79,17.06,12.04,2.24,24.60,56.97,1.71
1735,日勝化,54.58,138.93,112.67,69.07,4.69,3.01,121.26,2.81,129.89,1.74,0.70,2.84,5.02,9.26,3.17,0.76,31.69,117.83,11.75
1736,喬山,73.51,399.30,130.27,73.92,4.54,3.73,97.85,1.88,194.14,8.39,1.01,2.69,7.42,43.95,1.86,2.34,21.20,63.07,20.14
1737,臺鹽,21.28,186.41,274.85,229.89,99.27,4.91,74.33,4.87,74.94,0.90,0.41,2.66,3.28,16.45,6.37,1.50,41.28,71.28,1.71
1752,南光,38.36,137.91,119.88,58.82,31.28,5.06,72.13,1.79,203.91,1.24,0.58,5.49,8.29,21.16,9.23,1.96,26.71,87.31,2.25
1760,寶齡富錦,40.92,137.77,140.51,83.89,15.85,5.36,68.09,1.67,218.56,1.22,0.59,2.72,3.94,19.67,4.10,0.90,16.88,76.06,0.21
1762,中化生,35.21,190.00,215.02,63.34,18.15,7.58,48.15,1.21,301.65,0.98,0.42,5.76,8.09,42.99,12.69,3.42,-7.97,45.16,-2.59
1773,勝一,39.92,131.16,122.04,59.55,104.99,7.28,50.13,3.94,92.63,1.18,0.70,11.38,18.86,77.01,16.02,6.31,74.58,64.27,8.00
1776,展宇,41.09,417.33,308.39,226.51,5.01,3.43,106.41,2.84,128.52,3.73,0.70,2.16,2.85,6.36,2.48,0.39,28.31,90.37,3.50
1783,和康生,8.83,321.00,471.61,403.16,無,6.13,59.54,2.32,157.32,1.45,0.42,11.28,12.48,21.72,26.66,1.86,130.32,244.48,11.28
1786,科妍,24.70,181.13,692.39,621.54,"2,654.71",7.71,47.34,2.19,166.66,0.63,0.33,8.66,11.34,31.01,24.95,2.66,187.60,106.97,5.58
1789,神隆,11.58,292.13,874.71,652.99,"3,913.71",4.47,81.65,1.10,331.81,0.77,0.25,2.49,2.76,4.41,9.01,0.36,31.68,99.02,-0.30
1795,美時,47.46,873.82,279.66,191.71,10.15,3.18,114.77,2.13,171.36,5.37,0.54,14.56,26.31,192.59,24.21,15.72,35.67,48.92,5.30
1802,台玻,43.95,150.72,135.59,90.00,1.45,3.63,100.55,2.74,133.21,1.09,0.50,0.59,0.05,0.99,0.05,0.01,15.77,91.18,2.79
1805,寶徠,49.66,"8,318.52",182.43,84.91,-4.26,40.51,9.01,0.24,"1,520.83",12.24,0.10,-6.37,-16.58,-10.39,-75.67,-1.55,0.26,54.13,0.20
1806,冠軍,32.28,207.82,187.89,134.05,3.91,4.07,89.68,2.11,172.98,1.12,0.38,0.39,0.01,1.58,0.01,0.00,12.91,72.83,5.76
1808,潤隆,68.23,"7,761.64",161.84,60.15,14.09,29.43,12.40,0.63,579.36,132.91,0.67,18.11,78.85,207.52,25.09,17.08,75.35,70.91,117.21
1809,中釉,27.66,190.16,222.65,147.14,-147.39,3.42,106.72,2.39,152.71,1.26,0.51,-0.77,-1.65,-3.66,-2.36,-0.10,15.09,36.36,2.14
1810,和成,36.51,196.64,139.48,84.20,2.28,3.94,92.63,2.01,181.59,1.41,0.46,0.62,0.33,2.19,0.45,0.06,37.54,115.00,10.59
1817,凱撒衛,24.26,248.90,383.60,194.61,53.41,7.05,51.77,2.05,178.04,2.58,0.92,8.91,11.66,42.45,9.49,3.27,83.01,103.27,5.99
1903,士紙,50.61,360.85,97.43,95.10,2.80,3.23,113.00,3.53,103.39,0.10,0.02,1.42,1.82,3.32,50.47,0.33,5.45,121.63,2.03
1904,正隆,57.95,132.99,136.88,74.61,1.84,6.39,57.12,3.81,95.80,1.08,0.60,2.38,3.16,12.10,2.21,0.83,23.99,80.48,3.01
1905,華紙,50.65,134.38,113.16,69.55,-1.96,6.04,60.43,3.79,96.30,1.32,0.59,-1.03,-3.12,-6.34,-2.65,-0.53,0.79,18.84,-0.39
1906,寶隆,35.95,"15,390.90",18.26,16.63,2.28,40.51,9.01,63.31,5.76,111.35,0.50,0.82,0.65,2.95,0.89,0.19,2.75,107.88,-0.46
1907,永豐餘,48.70,212.58,131.03,87.92,341.32,5.08,71.85,5.46,66.84,1.52,0.52,2.08,2.92,15.43,2.84,1.10,12.74,109.25,1.92
1909,榮成,68.45,106.25,71.98,48.64,0.56,5.68,64.26,10.95,33.33,0.97,0.67,0.49,-4.46,-6.31,-2.21,-0.77,23.35,96.30,6.11
2002,中鋼,49.58,136.05,117.67,33.57,2.27,25.31,14.42,2.16,168.98,0.90,0.49,0.94,1.01,2.91,1.05,0.11,23.07,78.67,2.00
2006,東和鋼鐵,44.73,174.43,139.40,32.97,14.73,14.95,24.41,2.69,135.68,3.12,1.08,9.19,15.85,82.20,7.81,6.48,19.97,89.64,3.38
2007,燁興,52.37,188.51,92.07,41.52,-5.52,36.02,10.13,4.89,74.64,1.01,0.42,-7.18,-15.56,-18.52,-19.57,-1.85,0.00,61.13,0.00
2008,高興昌,54.25,378.78,114.79,74.94,564.87,13.26,27.52,1.66,219.87,0.97,0.19,6.80,13.82,21.59,19.53,2.24,5.88,8.67,0.10
2009,第一銅,24.65,596.07,127.90,23.54,120.72,12.92,28.25,1.42,257.04,2.48,0.36,0.16,-0.18,0.16,-0.35,-0.03,11.73,16.33,0.56
2010,春源,40.60,236.35,187.61,131.28,13.33,4.47,81.65,3.32,109.93,3.85,1.04,4.69,7.54,17.31,4.20,1.35,32.76,55.69,9.25
2012,春雨,58.26,356.61,428.48,247.17,5.28,4.28,85.28,1.85,197.29,2.85,0.68,3.70,7.11,17.19,4.26,0.91,73.43,112.44,11.20
2013,中鋼構,62.57,372.68,126.32,18.05,9.52,17.86,20.43,2.39,152.71,10.63,1.35,4.28,10.05,31.69,2.84,2.68,-1.85,133.13,-5.30
2014,中鴻,50.72,255.80,150.96,43.85,1.80,73.05,4.99,4.02,90.79,3.93,1.08,0.92,0.96,1.13,0.42,0.11,19.74,71.14,2.41
2015,豐興,18.92,228.73,275.86,99.17,72.12,17.48,20.88,4.47,81.65,3.64,1.29,9.14,10.87,49.90,6.81,4.08,41.60,74.76,-1.01
2017,官田鋼,40.10,196.30,71.50,41.50,-2.00,12.98,28.12,2.20,165.90,0.80,0.30,-1.10,-3.30,-6.80,-6.80,-0.68,13.90,57.50,4.20
2020,美亞,45.56,467.54,178.60,86.90,22.28,12.95,28.18,2.87,127.17,6.74,0.94,15.06,29.39,59.41,15.26,4.80,59.83,85.88,20.93
2022,聚亨,22.51,217.65,271.89,128.33,3.76,14.12,25.84,3.16,115.50,2.68,0.97,2.98,2.92,6.62,2.32,0.24,76.59,199.44,10.09
2023,燁輝,66.85,147.64,109.87,60.23,0.30,18.18,20.07,6.53,55.89,1.62,0.79,0.09,-4.60,-6.87,-1.98,-0.55,4.34,50.87,1.15
2024,志聯,40.07,148.56,233.30,104.72,-2.07,4.63,78.83,1.44,253.47,0.92,0.53,0.50,-4.78,-5.98,-5.98,-0.56,80.95,62.26,12.71
2025,千興,5.56,464.23,"1,353.46",512.18,無,無,無,1.87,195.18,1.94,0.44,13.74,14.39,8.66,30.89,0.81,無,無,無
2027,大成鋼,44.88,359.14,294.35,67.41,9.29,12.96,28.16,1.27,287.40,3.87,0.72,5.50,9.18,39.47,6.73,2.30,90.24,81.61,17.69
2028,威致,48.42,159.91,167.72,48.23,"1,274.98",7.92,46.08,3.47,105.18,2.98,1.24,5.30,9.43,15.32,3.96,1.28,11.87,51.87,-0.86
2029,盛餘,8.19,463.00,968.37,730.85,241.26,16.71,21.84,5.72,63.81,5.53,1.15,5.88,6.37,24.60,5.09,1.95,149.91,98.37,4.33
2030,彰源,59.42,181.56,209.21,78.87,1.58,10.51,34.72,2.66,137.21,2.77,1.07,1.49,1.01,3.33,0.40,0.18,17.22,41.67,1.27
2031,新光鋼,57.45,234.08,156.86,95.20,5.85,3.16,115.50,2.38,153.36,4.06,0.61,7.72,15.64,57.84,10.77,5.15,3.41,24.71,0.18
2032,新鋼,12.25,343.35,"1,329.29","1,008.72",-46.63,4.50,81.11,10.50,34.76,5.37,1.50,-1.07,-1.24,-2.01,-0.73,-0.16,105.84,70.57,2.52
2033,佳大,17.32,225.42,246.80,114.62,-0.19,3.28,111.28,2.10,173.80,1.29,0.47,-0.05,-0.30,-0.46,-0.53,-0.04,24.89,98.76,3.34
2034,允強,51.13,160.79,106.02,33.05,2.22,15.94,22.89,2.83,128.97,2.35,0.80,-0.28,-1.75,-3.13,-1.11,-0.38,13.02,66.87,1.92
2038,海光,58.09,114.70,100.51,40.07,1.43,8.25,44.24,4.33,84.29,2.09,0.99,1.04,0.75,1.95,0.32,0.28,2.82,50.64,1.15
2049,上銀,31.73,154.09,241.56,145.76,14.04,7.11,51.33,1.85,197.29,0.88,0.48,3.84,5.23,71.79,7.44,5.75,59.93,108.95,6.50
2059,川湖,20.13,576.73,745.16,696.85,113.88,3.34,109.28,2.31,158.00,1.80,0.28,13.70,16.86,359.47,46.92,28.38,150.76,149.53,6.93
2062,橋椿,42.77,172.04,171.43,125.73,639.58,3.06,119.28,3.44,106.10,1.32,0.60,2.92,4.30,17.63,4.16,1.57,37.89,147.04,6.80
2069,運錩,56.47,112.75,104.23,38.10,-0.09,13.15,27.75,4.28,85.28,2.70,1.34,-0.01,-3.77,-12.10,-1.25,-0.90,-2.38,30.75,-3.73
2101,南港,75.11,315.38,160.19,32.73,2.12,5.78,63.14,0.31,"1,177.41",1.03,0.20,0.70,1.30,2.38,1.71,0.16,-15.08,29.31,0.00
2102,泰豐,47.80,298.28,171.40,156.63,"-1,645.65",2.00,182.50,1.97,185.27,0.09,0.04,-13.86,-30.96,-36.52,-361.47,-3.76,-61.31,-19.06,-3.16
2103,台橡,45.24,262.27,164.28,97.46,506.79,7.61,47.96,3.98,91.70,3.07,0.84,3.34,4.66,17.25,3.08,0.82,26.04,84.55,3.94
2104,國際中橡,37.62,230.02,183.12,159.15,0.83,4.63,78.83,5.49,66.48,0.93,0.31,4.68,-1.52,-1.16,-3.03,-0.51,23.10,99.22,5.04
2105,正新,39.26,175.80,289.73,199.87,983.00,7.22,50.55,3.80,96.05,1.35,0.67,5.67,8.45,32.41,7.48,2.22,107.23,182.10,6.39
2106,建大,55.24,200.93,235.17,137.58,3.41,8.40,43.45,2.52,144.84,2.20,0.79,2.91,4.52,13.67,2.56,0.92,55.17,75.02,10.50
2107,厚生,13.18,"1,690.87",582.89,399.47,23.49,9.21,39.63,0.31,"1,177.41",1.76,0.10,3.85,4.28,19.51,38.16,1.61,41.63,206.53,2.00
2108,南帝,10.92,599.82,978.75,854.31,255.76,10.90,33.48,4.44,82.20,3.30,0.51,5.51,6.19,25.74,10.59,1.45,96.37,153.33,1.23
2109,華豐,36.66,234.97,276.82,212.05,16.04,6.84,53.36,3.50,104.28,1.54,0.58,7.16,10.83,28.05,11.37,1.51,33.64,143.06,5.25
2114,鑫永銓,18.82,260.90,648.90,586.42,350.71,8.34,43.76,3.85,94.80,1.20,0.42,12.76,15.40,74.79,30.11,6.02,128.70,96.83,1.27
2115,六暉-KY,36.01,184.95,245.71,187.50,8.68,3.74,97.59,3.73,97.85,1.21,0.54,4.12,5.77,32.77,6.75,1.76,28.25,57.19,2.75
2201,裕隆,77.11,255.36,105.31,100.20,18.93,0.32,"1,140.62",4.59,79.52,1.97,0.22,2.40,10.53,100.86,10.34,4.63,-4.75,-224.52,-11.98
2204,中華,21.58,528.87,151.45,92.06,"102,336.43",13.83,26.39,7.43,49.12,5.53,0.78,12.00,15.68,123.08,15.39,10.36,44.74,50.73,3.12
2206,三陽工業,59.55,290.79,148.93,92.01,19.40,19.53,18.68,4.95,73.73,4.53,1.08,11.70,29.20,101.26,10.34,7.95,34.26,73.65,8.86
2207,和泰車,79.33,222.11,103.88,96.24,56.33,0.73,500.00,12.44,29.34,3.47,0.49,5.95,30.74,529.50,11.89,41.03,0.00,20.66,-0.68
2208,台船,83.02,139.09,100.15,43.39,-9.94,13.75,26.54,4.17,87.52,1.61,0.49,-8.74,-49.14,-43.20,-18.86,-4.32,40.62,91.15,22.23
2211,長榮鋼,22.59,790.74,285.38,203.49,96.25,10.42,35.02,2.05,178.04,3.03,0.33,12.86,16.41,116.47,38.90,8.80,81.74,47.52,4.44
2227,裕日車,21.56,"2,104.70",417.88,400.94,196.48,93.43,3.90,無,無,23.76,1.11,4.95,6.28,49.04,4.44,3.87,52.20,-5.32,-4.60
2228,劍麟,28.88,270.10,353.50,260.56,70.70,4.09,89.24,3.39,107.66,2.66,0.80,8.52,12.05,93.04,10.50,6.78,114.34,89.95,15.77
2231,為升,48.93,306.29,250.57,185.29,9.02,2.42,150.82,1.96,186.22,1.89,0.44,3.64,6.11,32.77,7.23,3.15,-24.59,42.16,-11.98
2233,宇隆,30.64,215.89,299.12,215.77,101.13,4.52,80.75,2.55,143.13,1.92,0.65,10.48,15.07,94.75,15.87,8.86,90.93,93.98,8.91
2236,百達-KY,36.72,904.74,383.61,281.15,11.36,3.42,106.72,2.30,158.69,8.04,0.80,6.15,9.33,36.23,6.97,2.99,17.09,241.21,3.31
2239,英利-KY,54.48,179.48,128.69,89.24,2.40,3.79,96.30,3.52,103.69,2.04,0.65,1.30,1.51,36.64,1.01,1.41,10.01,91.50,5.55
2241,艾姆勒,39.34,186.73,364.05,251.79,-10.43,2.92,125.00,2.29,159.38,0.58,0.30,-7.86,-15.52,-22.69,-27.35,-2.47,13.35,-21.38,1.70
2243,宏旭-KY,78.83,180.77,108.65,40.73,-2.29,2.54,143.70,0.93,392.47,3.15,0.51,-3.39,-24.68,-18.26,-8.62,-2.21,1.78,106.16,2.65
2247,汎德永業,42.44,307.22,216.00,141.36,55.10,131.61,2.77,10.08,36.21,10.00,2.27,8.13,14.29,278.11,3.52,22.17,43.69,124.71,10.71
2250,IKKA-KY,54.45,304.01,177.53,148.26,16.38,3.77,96.81,6.60,55.30,4.74,1.02,3.61,7.20,69.11,3.27,4.07,30.45,156.57,7.05
2254,巨鎧精密-創,58.73,101.32,81.90,59.38,-1.24,16.20,22.53,3.37,108.30,0.34,0.24,-1.17,-5.43,9.26,-8.65,-0.78,0.32,50.38,-0.91
2258,鴻華先進-創,9.76,"1,694.77",763.06,694.49,無,8.23,44.34,2.02,180.69,0.96,0.06,-10.88,-11.90,-12.59,-184.60,-1.20,無,無,無
2301,光寶科,54.98,494.61,158.79,130.91,13.23,4.13,88.37,4.00,91.25,7.92,0.76,8.12,17.58,78.05,9.84,6.36,27.82,130.84,12.10
2302,麗正,23.93,403.05,171.76,142.44,213.19,5.75,63.47,3.31,110.27,1.50,0.32,3.89,4.79,6.40,12.12,0.52,29.54,302.31,0.66
2303,聯電,35.70,169.29,218.95,179.68,48.81,6.69,54.55,4.34,84.10,1.09,0.41,11.47,17.57,56.24,27.61,4.93,86.86,108.72,3.00
2305,全友,22.13,665.44,546.75,478.01,900.00,9.52,38.34,2.07,176.32,1.41,0.20,0.94,1.00,1.92,3.87,0.03,49.17,317.78,3.85
2308,台達電,46.97,293.97,206.18,143.34,"4,254.90",4.78,76.35,3.03,120.46,4.35,0.91,7.77,17.30,187.26,8.32,12.86,56.38,87.67,12.91
2312,金寶,70.39,233.21,133.47,97.46,1.46,4.36,83.71,6.16,59.25,5.96,1.32,2.35,2.64,7.75,0.52,0.51,28.92,46.16,18.23
2313,華通,50.38,155.73,175.20,139.56,"1,077.79",4.02,90.79,6.29,58.02,1.88,0.84,5.81,10.69,44.23,6.21,3.49,43.48,108.30,13.19
2314,台揚,65.65,462.63,125.63,60.98,-5.66,4.10,89.02,1.34,272.38,5.43,0.56,-8.96,-31.30,-21.98,-19.48,-2.60,-7.03,12.70,-7.91
2316,楠梓電,37.93,472.18,176.87,146.86,18.80,3.65,100.00,4.09,89.24,1.40,0.26,6.40,9.87,66.49,23.77,4.61,2.34,26.97,-0.10
2317,鴻海,57.20,515.39,159.01,119.78,3.99,6.16,59.25,6.72,54.31,16.29,1.53,5.12,9.28,138.66,2.51,10.25,23.34,76.78,14.63
2321,東訊,66.81,703.91,102.92,85.68,34.96,4.57,79.86,2.76,132.24,8.44,0.49,0.66,-4.30,-4.76,-2.51,-2.60,7.27,99.38,5.91
2323,中環,26.18,567.11,440.57,352.75,19.52,5.16,70.73,1.62,225.30,1.79,0.30,7.51,9.86,16.56,23.82,1.61,21.08,-58.98,2.12
2324,仁寶,69.60,549.30,133.06,98.18,3.35,4.92,74.18,8.75,41.71,32.73,2.13,2.92,7.02,26.98,0.96,1.76,10.70,115.31,12.84
2327,國巨,58.77,319.48,113.49,87.89,12.25,5.04,72.42,2.41,151.45,1.69,0.35,6.28,13.60,576.61,16.32,41.80,26.84,105.06,12.80
2328,廣宇,37.09,544.78,206.22,160.65,31.49,3.64,100.27,5.66,64.48,9.32,1.03,6.18,9.89,35.53,5.81,2.42,51.65,110.12,18.24
2329,華泰,38.95,250.47,185.05,155.47,62.07,4.46,81.83,7.82,46.67,3.24,0.94,10.79,17.90,30.16,11.27,2.66,46.12,190.84,6.36
2330,台積電,37.04,150.72,240.16,212.46,54.08,9.96,36.64,4.18,87.32,0.75,0.41,16.14,26.18,377.59,38.75,32.34,135.94,100.63,10.84
2331,精英,47.62,656.76,173.58,153.84,69.20,6.49,56.24,5.91,61.75,9.31,0.85,4.43,8.59,23.06,5.14,1.82,17.50,169.09,6.94
2332,友訊,30.23,506.44,307.11,216.43,27.39,4.77,76.51,2.65,137.73,9.45,1.00,4.52,5.37,14.28,3.56,0.95,28.36,19.47,5.95
2337,旺宏,37.89,165.21,310.05,163.64,-6.23,7.08,51.55,1.48,246.62,0.70,0.34,-1.84,-3.37,-10.15,-6.15,-0.92,-5.69,74.16,-2.24
2338,光罩,75.87,130.77,68.54,56.49,2.52,4.82,75.72,9.89,36.90,0.94,0.37,2.06,3.46,17.38,2.28,1.75,9.47,11.85,2.34
2340,台亞,31.97,195.10,241.73,167.78,16.39,3.95,92.40,2.34,155.98,0.99,0.34,2.77,3.57,6.85,7.65,0.70,15.96,74.32,1.60
2342,茂矽,30.81,391.11,380.97,330.54,-20.86,5.33,68.48,3.47,105.18,2.50,0.39,-4.47,-6.99,-11.23,-11.91,-1.12,-10.34,68.71,-1.86
2344,華邦電,47.34,151.50,184.56,113.11,0.29,7.63,47.83,2.32,157.32,0.76,0.40,0.44,0.03,-1.66,0.04,-0.29,9.99,63.98,-0.11
2345,智邦,55.48,808.61,171.91,123.99,159.73,6.94,52.59,4.93,74.03,33.77,1.64,17.50,39.11,209.37,10.60,15.99,63.18,46.87,44.98
2347,聯強,65.23,965.09,163.08,108.54,618.69,4.97,73.44,6.74,54.15,39.21,1.82,4.09,10.10,63.05,1.84,4.37,14.54,8.34,10.97
2348,海悅,72.27,"51,825.02",312.43,108.60,13.05,6.10,59.83,0.35,"1,042.85",171.39,0.27,6.65,27.75,148.94,22.53,13.86,31.69,-35.31,8.92
2349,錸德,45.85,197.75,236.72,188.73,0.07,4.00,91.25,3.24,112.65,0.96,0.40,-1.31,-3.63,-2.11,-4.96,-0.44,28.70,163.37,3.06
2351,順德,41.40,174.80,211.17,92.69,15.04,5.37,67.97,2.42,150.82,2.09,0.87,6.64,11.07,54.95,7.19,4.08,55.79,84.07,6.58
2352,佳世達,65.98,255.40,126.67,80.63,4.49,5.21,70.05,4.17,87.52,5.30,1.07,3.12,6.84,32.13,2.22,1.51,15.96,57.22,10.21
2353,宏碁,61.51,"2,294.94",146.97,96.14,28.51,4.66,78.32,5.02,72.70,55.33,1.21,2.95,7.47,25.59,2.33,1.64,11.83,119.10,9.17
2354,鴻準,21.57,"3,700.69",267.45,255.72,21.57,5.18,70.46,16.04,22.75,21.00,0.52,3.16,4.13,37.81,5.78,3.01,-12.68,90.91,-5.03
2355,敬鵬,29.19,272.60,250.59,194.50,20.86,4.38,83.33,4.03,90.57,2.65,0.73,3.53,4.77,28.97,4.55,1.92,40.91,182.10,6.92
2356,英業達,74.86,237.76,113.53,77.95,2.58,5.66,64.48,8.50,42.94,17.38,2.15,4.09,10.11,20.17,1.17,1.71,6.71,43.64,0.06
2357,華碩,46.05,"1,406.85",155.49,86.41,32.88,5.22,69.92,2.52,144.84,24.37,1.01,3.88,7.36,297.45,3.71,21.44,26.37,49.49,13.80
2359,所羅門,36.76,"1,369.87",180.87,105.41,"3,908.22",4.49,81.29,1.94,188.14,9.71,0.49,6.57,10.15,37.24,13.22,3.11,-3.49,64.01,-5.49
2360,致茂,32.75,349.57,187.34,128.32,86.16,3.26,111.96,1.56,233.97,2.63,0.55,11.97,18.37,121.45,21.31,9.45,40.49,76.49,-0.33
2362,藍天,56.39,"3,242.36",101.88,83.94,2.32,8.58,42.54,5.30,68.86,7.62,0.26,1.83,2.56,17.43,4.35,1.81,2.89,107.02,-3.93
2363,矽統,0.76,"2,555.77","2,983.78","2,930.23","2,200.30",11.59,31.49,0.60,608.33,0.25,0.01,3.22,3.24,8.24,298.55,0.76,-199.92,-81.39,-5.11
2364,倫飛,67.24,191.51,86.23,52.27,9.69,15.07,24.22,2.65,137.73,4.02,0.88,9.22,27.42,35.51,9.57,3.51,22.46,360.02,17.33
2365,昆盈,15.18,519.67,624.47,554.47,12.36,10.71,34.08,2.47,147.77,1.21,0.22,2.23,2.44,4.16,9.42,0.33,68.01,181.03,4.57
2367,燿華,54.16,122.30,104.67,70.39,-53.00,3.57,102.24,5.37,67.97,1.23,0.67,-0.73,-3.35,-5.15,-2.30,-0.51,18.18,75.90,3.68
2368,金像電,49.15,325.78,237.82,174.30,44.50,2.78,131.29,3.85,94.80,4.54,0.95,11.48,22.65,106.09,11.74,7.25,50.76,106.08,9.38
2369,菱生,28.49,162.26,236.67,199.47,-3.97,5.21,70.05,10.15,35.96,1.36,0.71,-1.55,-2.75,-5.02,-2.83,-0.42,50.43,91.88,5.59
2371,大同,52.17,342.27,188.63,121.19,3.54,6.62,55.13,2.15,169.76,1.68,0.37,2.59,4.32,9.29,5.60,1.13,12.67,41.65,4.03
2373,震旦行,51.46,445.42,207.96,174.14,17.13,8.65,42.19,3.58,101.95,4.01,0.64,6.89,13.35,62.76,10.18,4.86,36.92,70.49,3.70
2374,佳能,25.47,214.63,210.90,173.83,32.84,6.87,53.12,2.97,122.89,1.58,0.55,2.80,3.63,10.50,4.92,0.96,36.95,39.50,6.48
2375,凱美,36.94,422.70,138.00,106.37,5.17,2.81,129.89,2.83,128.97,2.04,0.29,2.10,2.98,39.73,5.52,2.44,26.80,143.18,10.41
2376,技嘉,53.82,976.87,211.20,118.88,73.59,9.07,40.24,4.40,82.95,28.01,1.88,6.60,12.92,96.03,3.47,7.46,6.55,68.97,-3.41
2377,微星,44.57,975.38,208.42,118.09,"33,280.34",9.26,39.41,4.95,73.73,34.01,2.06,8.52,15.28,108.62,4.12,8.92,12.58,101.85,-1.06
2379,瑞昱,54.97,543.37,149.82,123.17,39.11,7.63,47.83,2.11,172.98,11.67,0.91,9.05,20.56,186.10,9.61,17.85,38.69,102.64,8.40
2380,虹光,67.86,238.26,119.26,66.66,-11.44,3.25,112.30,1.82,200.54,4.36,0.72,-14.14,-41.29,-18.75,-20.59,-1.88,14.01,-144.07,-10.46
2382,廣達,71.90,331.76,126.38,100.46,6.80,3.99,91.47,5.72,63.81,17.85,1.57,6.32,21.86,133.93,3.72,10.29,25.74,100.43,39.86
2383,台光電,49.82,182.25,145.95,119.36,26.68,2.85,128.07,5.78,63.14,2.64,0.85,11.34,22.45,216.20,13.29,16.35,12.52,62.33,0.16
2385,群光,49.12,291.93,149.17,108.13,90.53,4.14,88.16,4.06,89.90,6.19,1.11,10.23,20.33,148.32,9.15,10.35,42.74,123.82,18.02
2387,精元,46.55,259.57,161.01,129.34,9.92,3.06,119.28,5.55,65.76,4.71,1.04,6.70,11.92,91.66,5.68,6.50,48.52,97.36,20.04
2388,威盛,0.37,8.56,2.63,2.12,10.60,28.06,13.00,2.61,139.84,6.39,0.53,0.02,0.03,0.14,0.04,0.82,0.35,0.73,0.10
2390,云辰,15.70,"1,096.96",429.28,298.34,-11.24,7.16,50.97,0.83,439.75,2.71,0.21,-2.44,-3.07,-3.11,-12.41,-0.42,-2.59,-50.15,-0.44
