股票代碼,日期,成交仟股,成交仟元,開盤,最高,最低,收盤,漲跌,筆數
1240,113/04/15,33,"1,707",52.60,52.70,52.00,52.00,-1.0,123
1240,113/04/16,47,"2,430",52.20,52.20,50.60,50.70,-1.3,319
1240,113/04/17,13,686,50.70,51.40,50.70,51.10,0.4,30
1240,113/04/18,13,649,51.40,51.40,51.00,51.10,0.0,66
1240,113/04/19,49,"2,466",51.00,51.00,50.50,50.80,-0.3,265
1240,113/04/22,40,"2,047",50.80,51.50,50.80,51.00,0.2,157
1240,113/04/23,12,625,51.10,51.40,51.10,51.30,0.3,17
1240,113/04/24,52,"2,702",51.60,52.40,51.60,52.10,0.8,64
1240,113/04/25,43,"2,257",52.70,52.70,51.80,52.20,0.1,44
1240,113/04/26,23,"1,196",52.60,52.60,51.60,52.00,-0.2,93
1240,113/04/29,67,"3,538",52.00,52.80,51.90,52.80,0.8,59
1240,113/04/30,12,650,52.80,52.90,52.40,52.40,-0.4,25
1240,113/05/02,14,737,51.80,52.40,51.80,51.90,-0.5,24
1240,113/05/03,82,"4,268",51.90,53.10,51.30,52.00,0.1,82
1240,113/05/06,38,"1,997",52.60,53.20,52.40,52.90,0.9,205
1240,113/05/07,6,300,52.50,52.80,52.40,52.50,-0.4,24
1240,113/05/08,4,233,53.30,53.30,52.80,53.00,0.5,33
1240,113/05/09,52,"2,723",53.00,53.00,51.80,52.20,-0.8,85
1240,113/05/10,10,536,52.10,52.60,52.10,52.20,0.0,23
1240,113/05/13,41,"2,149",52.50,52.90,51.80,52.00,-0.2,51
1259,113/04/15,4,308,74.40,74.40,74.20,74.40,-0.6,28
1259,113/04/16,3,243,73.60,74.30,73.60,74.10,-0.3,51
1259,113/04/17,10,766,74.00,74.00,73.90,74.00,-0.1,67
1259,113/04/18,41,"3,042",74.00,74.70,73.70,74.00,0.0,28
1259,113/04/19,29,"2,159",74.00,74.90,73.20,74.00,0.0,32
1259,113/04/22,6,467,73.60,73.80,73.50,73.70,-0.3,31
1259,113/04/23,21,"1,579",74.20,74.70,74.20,74.50,0.8,21
1259,113/04/24,4,284,73.50,73.90,73.50,73.90,-0.6,22
1259,113/04/25,3,239,73.90,74.00,73.90,74.00,0.1,17
1259,113/04/26,3,225,73.50,74.10,73.50,74.10,0.1,7
1259,113/04/29,18,"1,368",74.10,75.10,74.10,74.70,0.6,38
1259,113/04/30,4,330,74.30,75.00,74.30,74.70,0.0,23
1259,113/05/02,9,683,74.70,74.70,74.20,74.20,-0.5,34
1259,113/05/03,15,"1,123",74.20,74.20,74.10,74.10,-0.1,24
1259,113/05/06,11,799,74.10,74.20,74.10,74.10,0.0,40
1259,113/05/07,7,548,73.90,73.90,73.80,73.80,-0.3,23
1259,113/05/08,27,"2,029",74.20,74.30,73.80,73.90,0.1,34
1259,113/05/09,16,"1,203",73.90,74.00,73.80,73.90,0.0,27
1259,113/05/10,59,"4,426",74.70,75.00,73.90,74.90,1.0,47
1259,113/05/13,6,480,74.90,74.90,73.90,74.40,-0.5,29
1264,113/04/15,19,"5,782",314.50,314.50,305.00,306.50,1.5,195
1264,113/04/16,18,"5,415",303.50,304.00,302.50,304.00,-2.5,260
1264,113/04/17,9,"2,608",304.00,305.00,303.00,303.00,-1.0,102
1264,113/04/18,10,"3,187",303.00,304.00,303.00,303.00,0.0,143
1264,113/04/19,42,"12,658",302.50,302.50,299.50,300.50,-2.5,550
1264,113/04/22,22,"6,727",299.50,300.00,298.00,300.00,-0.5,348
1264,113/04/23,5,"1,494",300.00,300.00,300.00,300.00,0.0,168
1264,113/04/24,13,"3,767",301.00,302.00,301.00,301.00,1.0,102
1264,113/04/25,9,"2,695",300.50,301.50,299.50,301.50,0.5,109
1264,113/04/26,12,"3,532",300.00,300.50,300.00,300.00,-1.5,187
1264,113/04/29,8,"2,305",300.50,301.00,300.50,301.00,1.0,113
1264,113/04/30,6,"1,900",300.50,300.50,300.00,300.00,-1.0,102
1264,113/05/02,13,"3,784",300.00,300.00,300.00,300.00,0.0,106
1264,113/05/03,6,"1,896",300.50,301.00,300.50,300.50,0.5,125
1264,113/05/06,19,"5,711",301.00,305.50,301.00,304.50,4.0,162
1264,113/05/07,13,"3,980",303.50,303.50,302.00,302.50,-2.0,208
1264,113/05/08,2,711,302.00,302.00,302.00,302.00,-0.5,61
1264,113/05/09,8,"2,432",303.00,303.50,302.50,302.50,0.5,96
1264,113/05/10,8,"2,452",302.50,305.00,302.50,304.00,1.5,118
1264,113/05/13,34,"10,510",305.50,309.00,305.00,306.00,2.0,204
1268,113/04/15,30,"4,586",152.00,152.00,151.00,151.50,-1.0,72
1268,113/04/16,185,"27,576",151.00,151.00,147.50,148.50,-3.0,261
1268,113/04/17,48,"7,149",148.50,149.50,147.50,148.00,-0.5,88
1268,113/04/18,86,"12,773",147.00,150.50,147.00,149.00,1.0,112
1268,113/04/19,114,"17,061",150.00,150.50,147.00,148.50,-0.5,142
1268,113/04/22,38,"5,653",148.00,149.00,147.50,148.00,-0.5,46
1268,113/04/23,25,"3,756",148.50,149.50,148.50,149.00,1.0,46
1268,113/04/24,60,"9,057",149.50,151.50,149.00,151.50,2.5,83
1268,113/04/25,73,"11,204",152.00,154.00,152.00,152.50,1.0,108
1268,113/04/26,205,"31,719",154.00,155.50,154.00,155.00,2.5,168
1268,113/04/29,247,"38,316",154.50,156.50,153.50,155.50,0.5,301
1268,113/04/30,143,"22,222",155.50,156.50,154.00,156.00,0.5,157
1268,113/05/02,196,"30,680",156.50,158.00,156.00,157.00,1.0,214
1268,113/05/03,86,"13,556",157.50,159.00,156.50,158.00,1.0,105
1268,113/05/06,176,"27,911",159.50,159.50,157.50,158.00,0.0,193
1268,113/05/07,233,"37,290",159.00,161.00,158.00,160.50,2.5,252
1268,113/05/08,177,"28,722",160.50,163.50,159.50,163.00,2.5,227
1268,113/05/09,214,"34,875",163.00,164.50,162.00,162.00,-1.0,176
1268,113/05/10,"1,007","170,273",168.50,173.00,165.50,171.50,9.5,892
1268,113/05/13,348,"59,875",175.00,176.00,169.00,169.00,-2.5,"1,382"
1336,113/04/15,192,"3,722",19.55,19.60,19.20,19.40,-0.3,148
1336,113/04/16,185,"3,518",19.35,19.35,18.90,19.05,-0.35,88
1336,113/04/17,47,915,19.10,19.40,19.10,19.25,0.2,42
1336,113/04/18,34,669,19.25,19.55,19.25,19.40,0.15,36
1336,113/04/19,74,"1,436",19.35,19.60,19.20,19.30,-0.1,60
1336,113/04/22,68,"1,324",19.35,19.80,19.15,19.20,-0.1,53
1336,113/04/23,31,604,19.50,19.50,19.30,19.30,0.1,27
1336,113/04/24,98,"1,891",19.45,19.50,19.10,19.30,0.0,60
1336,113/04/25,50,976,19.30,19.45,19.25,19.30,0.0,48
1336,113/04/26,570,"10,837",19.30,19.35,18.75,18.95,-0.35,226
1336,113/04/29,948,"17,683",19.00,19.10,18.40,18.90,-0.05,397
1336,113/04/30,109,"2,096",19.15,19.25,19.05,19.25,0.35,85
1336,113/05/02,214,"4,202",19.40,19.90,19.40,19.70,0.45,149
1336,113/05/03,97,"1,917",19.80,19.85,19.70,19.75,0.05,66
1336,113/05/06,141,"2,833",19.85,20.15,19.80,20.10,0.35,97
1336,113/05/07,117,"2,318",20.25,20.35,19.55,19.80,-0.3,94
1336,113/05/08,69,"1,388",19.85,20.10,19.85,19.90,0.1,60
1336,113/05/09,34,679,20.00,20.00,19.80,19.80,-0.1,36
1336,113/05/10,159,"3,113",19.65,19.80,19.50,19.65,-0.15,100
1336,113/05/13,282,"5,545",19.70,20.20,19.50,19.65,0.0,145
1565,113/04/15,101,"19,003",189.50,190.50,188.00,188.50,-1.0,504
1565,113/04/16,290,"53,355",188.00,188.00,182.50,183.00,-5.5,715
1565,113/04/17,78,"14,379",184.50,185.00,183.50,185.00,2.0,268
1565,113/04/18,90,"16,597",185.00,185.00,182.50,183.50,-1.5,206
1565,113/04/19,230,"41,591",183.50,183.50,179.50,181.00,-2.5,509
1565,113/04/22,91,"16,545",181.00,183.50,181.00,181.50,0.5,185
1565,113/04/23,56,"10,285",182.00,184.50,182.00,183.50,2.0,125
1565,113/04/24,87,"16,077",185.00,185.00,183.50,184.00,0.5,148
1565,113/04/25,74,"13,681",184.50,185.00,182.50,184.00,0.0,141
1565,113/04/26,82,"15,151",186.50,186.50,183.00,184.50,0.5,146
1565,113/04/29,147,"27,511",185.00,190.00,185.00,190.00,5.5,216
1565,113/04/30,62,"11,604",189.50,189.50,187.50,187.50,-2.5,158
1565,113/05/02,97,"18,097",187.00,189.00,186.00,187.50,0.0,157
1565,113/05/03,69,"12,936",187.50,188.00,186.00,187.00,-0.5,138
1565,113/05/06,74,"13,806",187.50,187.50,185.00,185.50,-1.5,203
1565,113/05/07,91,"16,871",185.50,187.50,184.50,187.00,1.5,151
1565,113/05/08,137,"25,364",185.00,185.50,184.00,185.50,-1.5,201
1565,113/05/09,92,"16,962",185.50,185.50,183.50,183.50,-2.0,186
1565,113/05/10,314,"59,717",189.00,192.00,189.00,189.50,6.0,455
1565,113/05/13,127,"24,116",190.00,191.50,189.00,190.50,1.0,199
1569,113/04/15,585,"14,400",24.85,25.00,24.40,24.45,-0.55,270
1569,113/04/16,620,"14,851",24.50,24.50,23.65,23.65,-0.8,231
1569,113/04/17,269,"6,509",24.00,24.40,23.90,24.05,0.4,143
1569,113/04/18,221,"5,331",24.05,24.20,23.75,24.00,-0.05,85
1569,113/04/19,512,"12,016",23.95,23.95,23.15,23.45,-0.55,224
1569,113/04/22,293,"6,901",23.80,24.20,23.35,23.40,-0.05,127
1569,113/04/23,44,"1,035",23.80,23.80,23.45,23.50,0.1,35
1569,113/04/24,184,"4,373",23.50,23.95,23.50,23.80,0.3,110
1569,113/04/25,258,"6,185",23.75,24.10,23.75,23.95,0.15,78
1569,113/04/26,95,"2,282",23.90,24.10,23.90,23.95,0.0,59
1569,113/04/29,191,"4,589",23.95,24.15,23.90,24.00,0.05,84
1569,113/04/30,125,"2,993",24.00,24.00,23.80,23.90,-0.1,73
1569,113/05/02,118,"2,850",24.15,24.20,23.95,24.00,0.1,52
1569,113/05/03,231,"5,534",24.00,24.00,23.85,23.95,-0.05,89
1569,113/05/06,221,"5,307",23.95,24.05,23.85,24.05,0.1,173
1569,113/05/07,90,"2,157",24.10,24.10,23.85,23.85,-0.2,75
1569,113/05/08,124,"2,946",23.85,23.90,23.65,23.80,-0.05,85
1569,113/05/09,146,"3,463",23.70,23.75,23.55,23.55,-0.25,101
1569,113/05/10,133,"3,153",23.80,23.80,23.60,23.75,0.2,69
1569,113/05/13,119,"2,836",23.95,23.95,23.70,23.80,0.05,79
1570,113/04/15,"3,798","113,670",30.20,30.80,29.35,29.35,-3.25,"2,161"
1570,113/04/16,"2,589","75,396",29.80,30.40,28.05,28.30,-1.05,"1,693"
1570,113/04/17,"1,809","51,108",28.40,29.05,27.75,27.85,-0.45,"1,203"
1570,113/04/18,"1,401","39,387",28.00,28.70,27.75,28.05,0.2,923
1570,113/04/19,"1,466","37,970",27.75,27.75,25.25,25.25,-2.8,953
1570,113/04/22,631,"15,691",25.35,25.75,24.20,24.50,-0.75,524
1570,113/04/23,566,"14,133",24.60,25.70,24.40,25.05,0.55,413
1570,113/04/24,530,"13,344",25.15,25.50,24.90,25.35,0.3,341
1570,113/04/25,465,"11,739",25.40,25.55,24.90,25.25,-0.1,335
1570,113/04/26,482,"12,085",25.20,25.20,24.90,25.05,-0.2,298
1570,113/04/29,879,"22,915",25.30,26.95,25.20,25.95,0.9,558
1570,113/04/30,453,"11,651",25.95,26.35,25.50,25.60,-0.35,314
1570,113/05/02,470,"12,389",26.10,26.70,26.00,26.60,1.0,388
1570,113/05/03,633,"17,092",26.95,27.45,26.80,26.80,0.2,419
1570,113/05/06,"3,048","87,502",26.80,29.45,26.80,29.45,2.65,"1,653"
1570,113/05/07,"2,799","78,894",29.15,29.15,27.35,27.90,-1.55,"1,482"
1570,113/05/08,508,"13,960",27.80,27.95,27.25,27.35,-0.55,387
1570,113/05/09,"1,918","50,895",27.40,27.95,25.70,26.05,-1.3,"1,008"
1570,113/05/10,317,"8,407",26.30,26.85,26.05,26.85,0.8,285
1570,113/05/13,"1,864","52,847",28.00,29.15,27.40,28.50,1.65,"1,181"
1580,113/04/15,160,"24,193",152.50,152.50,150.50,150.50,-2.0,490
1580,113/04/16,303,"45,560",150.50,152.50,149.00,150.00,-0.5,422
1580,113/04/17,80,"12,030",150.50,151.50,150.50,151.50,1.5,335
1580,113/04/18,79,"12,012",151.50,152.50,151.50,152.50,1.0,921
1580,113/04/19,147,"22,054",151.00,152.00,150.00,151.50,-1.0,603
1580,113/04/22,54,"8,168",151.50,152.50,151.50,151.50,0.0,151
1580,113/04/23,42,"6,406",151.50,153.50,151.50,153.00,1.5,109
1580,113/04/24,158,"24,630",153.50,158.00,153.50,153.50,0.5,256
1580,113/04/25,29,"4,426",153.50,154.00,153.50,153.50,0.0,107
1580,113/04/26,141,"21,966",153.50,158.00,153.50,154.00,0.5,203
1580,113/04/29,46,"7,027",154.00,155.00,154.00,154.50,0.5,100
1580,113/04/30,61,"9,534",155.00,157.00,155.00,155.50,1.0,111
1580,113/05/02,72,"11,295",154.50,156.50,154.50,156.00,0.5,112
1580,113/05/03,40,"6,182",156.50,157.00,155.50,156.50,0.5,84
1580,113/05/06,48,"7,552",155.50,156.50,155.00,155.50,-1.0,184
1580,113/05/07,88,"13,691",155.50,157.50,154.00,155.00,-0.5,358
1580,113/05/08,66,"10,200",155.50,155.50,154.50,155.00,0.0,99
1580,113/05/09,89,"13,869",154.50,156.00,154.50,155.50,0.5,131
1580,113/05/10,510,"81,925",157.50,162.50,157.00,158.50,3.0,483
1580,113/05/13,86,"13,586",159.50,160.00,157.50,159.00,0.5,146
1584,113/04/15,"7,763","278,082",34.70,36.40,34.65,35.55,0.75,"4,524"
1584,113/04/16,"12,086","433,441",36.25,36.60,35.10,35.60,0.05,"6,798"
1584,113/04/17,"10,741","388,712",36.10,36.80,35.55,35.55,-0.05,"5,523"
1584,113/04/18,"6,778","245,778",36.00,36.80,35.30,36.10,0.55,"4,162"
1584,113/04/19,"6,758","239,744",35.95,36.45,34.50,35.35,-0.75,"3,610"
1584,113/04/22,"3,901","136,491",35.70,35.95,34.35,34.55,-0.8,"2,368"
1584,113/04/23,"1,828","63,147",34.65,35.00,34.30,34.70,0.15,"1,285"
1584,113/04/24,"1,760","61,061",34.95,35.00,34.50,34.70,0.0,"1,223"
1584,113/04/25,"1,851","64,046",34.80,35.00,34.30,34.40,-0.3,"1,140"
1584,113/04/26,"2,346","80,474",34.55,34.60,34.00,34.30,-0.1,"1,349"
1584,113/04/29,"1,559","53,826",34.35,34.75,34.30,34.60,0.3,"1,002"
1584,113/04/30,"1,342","46,728",34.85,34.95,34.70,34.75,0.15,"1,041"
1584,113/05/02,"4,047","142,989",34.95,35.95,34.60,35.25,0.5,"2,400"
1584,113/05/03,"2,092","73,319",35.75,35.75,34.70,34.75,-0.5,"1,320"
1584,113/05/06,"1,043","36,281",34.65,35.05,34.65,34.70,-0.05,774
1584,113/05/07,"1,566","53,907",34.75,34.80,34.25,34.40,-0.3,934
1584,113/05/08,810,"27,882",34.65,34.70,34.30,34.35,-0.05,513
1584,113/05/09,"2,085","72,727",34.70,35.30,34.40,34.40,0.05,"1,221"
1584,113/05/10,"2,215","77,294",35.00,35.10,34.60,34.90,0.5,"1,286"
1584,113/05/13,871,"30,328",35.05,35.05,34.70,34.75,-0.15,861
1586,113/04/15,422,"13,642",31.85,32.90,31.85,32.50,1.05,323
1586,113/04/16,179,"5,751",32.50,32.55,31.80,32.00,-0.5,226
1586,113/04/17,153,"4,899",32.00,32.40,31.70,32.05,0.05,180
1586,113/04/18,94,"2,999",32.45,32.45,31.75,31.85,-0.2,155
1586,113/04/19,221,"7,054",32.30,32.30,31.50,31.85,0.0,147
1586,113/04/22,122,"3,908",31.95,32.35,31.70,31.85,0.0,91
1586,113/04/23,53,"1,700",31.95,32.00,31.65,31.70,-0.15,69
1586,113/04/24,46,"1,470",31.75,31.90,31.70,31.80,0.1,47
1586,113/04/25,42,"1,336",31.80,31.90,31.60,31.60,-0.2,39
1586,113/04/26,74,"2,348",31.85,31.90,31.40,31.65,0.05,91
1586,113/04/29,97,"3,087",31.75,32.00,31.70,31.80,0.15,182
1586,113/04/30,169,"5,398",31.95,32.10,31.80,32.00,0.2,147
1586,113/05/02,374,"12,050",32.05,32.65,32.05,32.30,0.3,322
1586,113/05/03,160,"5,168",32.80,32.80,32.10,32.10,-0.2,127
1586,113/05/06,85,"2,704",32.10,32.20,31.80,31.90,-0.2,112
1586,113/05/07,42,"1,345",32.00,32.10,31.95,32.00,0.1,42
1586,113/05/08,134,"4,254",32.15,32.15,31.60,31.80,-0.2,119
1586,113/05/09,400,"12,888",32.00,32.70,31.90,32.00,0.2,270
1586,113/05/10,104,"3,351",32.20,32.35,31.90,32.05,0.05,103
1586,113/05/13,129,"4,106",32.05,32.20,31.65,31.75,-0.3,133
1591,113/04/15,227,"14,089",62.00,62.90,61.50,61.50,-0.6,266
1591,113/04/16,612,"36,752",61.10,61.10,59.70,60.50,-1.0,463
1591,113/04/17,212,"13,096",61.50,62.40,61.30,62.30,1.8,346
1591,113/04/18,455,"28,804",62.30,64.20,61.60,63.90,1.6,272
1591,113/04/19,834,"52,830",63.80,64.30,61.00,63.00,-0.9,546
1591,113/04/22,410,"25,487",63.30,63.40,60.60,60.80,-2.2,419
1591,113/04/23,453,"28,421",61.90,63.60,61.90,62.00,1.2,325
1591,113/04/24,232,"14,394",62.70,62.90,61.60,62.00,0.0,194
1591,113/04/25,164,"10,053",62.00,62.00,60.80,61.20,-0.8,161
1591,113/04/26,170,"10,409",61.60,62.20,60.80,61.20,0.0,283
1591,113/04/29,360,"21,905",63.00,63.00,60.50,60.60,-0.6,453
1591,113/04/30,256,"15,896",61.00,63.00,60.70,61.80,1.2,181
1591,113/05/02,"1,542","99,498",62.00,66.00,61.40,65.30,3.5,978
1591,113/05/03,"1,205","78,855",65.30,66.90,64.20,65.00,-0.3,747
1591,113/05/06,"4,517","314,762",65.50,71.50,64.10,71.50,6.5,"2,331"
1591,113/05/07,"5,407","398,275",70.80,76.50,70.60,75.00,3.5,"3,384"
1591,113/05/08,"1,965","147,408",75.50,77.00,73.60,75.40,0.4,"1,276"
1591,113/05/09,"1,640","123,106",76.00,77.00,74.00,75.00,-0.4,"1,087"
1591,113/05/10,"2,111","156,803",76.80,76.80,71.90,74.50,-0.5,"1,161"
1591,113/05/13,"1,247","92,688",76.00,76.00,73.00,73.20,-1.3,801
1593,113/04/15,5,243,47.05,47.05,46.90,46.90,-0.75,23
1593,113/04/16,44,"2,005",46.00,46.00,45.05,46.00,-0.9,113
1593,113/04/17,7,323,46.05,46.20,46.05,46.20,0.2,7
1593,113/04/18,36,"1,614",45.50,45.50,45.30,45.50,-0.7,42
1593,113/04/19,43,"1,923",45.05,45.25,43.50,43.90,-1.6,69
1593,113/04/22,27,"1,196",44.05,44.05,43.50,43.80,-0.1,38
1593,113/04/23,13,593,43.90,46.00,43.90,46.00,2.2,15
1593,113/04/24,15,692,46.05,46.05,45.30,45.50,-0.5,19
1593,113/04/25,11,513,45.20,45.20,44.65,44.95,-0.55,32
1593,113/04/26,14,648,45.90,45.90,44.55,44.60,-0.35,26
1593,113/04/29,19,864,44.95,44.95,44.60,44.60,0.0,26
1593,113/04/30,16,728,44.25,44.60,44.20,44.35,-0.25,34
1593,113/05/02,13,554,44.10,44.40,44.05,44.40,0.05,36
1593,113/05/03,27,"1,236",45.10,45.15,44.90,45.00,0.6,35
1593,113/05/06,15,694,45.05,45.25,45.05,45.25,0.25,17
1593,113/05/07,7,299,44.80,44.80,44.75,44.75,-0.5,19
1593,113/05/08,15,689,44.80,47.00,44.80,46.65,1.9,21
1593,113/05/09,13,610,47.05,47.05,45.55,45.65,-1.0,17
1593,113/05/10,2,92,45.00,46.00,45.00,46.00,0.35,4
1593,113/05/13,38,"1,695",45.30,45.30,45.00,45.00,-1.0,46
1595,113/04/15,31,"1,106",35.75,35.75,35.45,35.50,-0.3,24
1595,113/04/16,19,670,35.30,35.30,34.90,34.95,-0.55,18
1595,113/04/17,11,386,34.95,35.10,34.95,35.00,0.05,13
1595,113/04/18,14,492,34.90,35.15,34.90,35.15,0.15,15
1595,113/04/19,35,"1,227",35.00,35.00,34.60,34.60,-0.55,32
1595,113/04/22,15,525,34.60,34.60,34.40,34.40,-0.2,19
1595,113/04/23,16,558,34.80,34.85,34.80,34.80,0.4,15
1595,113/04/24,12,410,34.80,34.90,34.80,34.85,0.05,21
1595,113/04/25,9,315,34.85,34.90,34.80,34.80,-0.05,11
1595,113/04/26,10,353,34.70,34.90,34.70,34.85,0.05,13
1595,113/04/29,12,426,35.50,35.50,35.20,35.20,0.35,17
1595,113/04/30,10,354,35.20,35.40,35.10,35.10,-0.1,17
1595,113/05/02,21,750,35.10,35.40,35.10,35.35,0.25,28
1595,113/05/03,21,739,35.35,35.70,35.35,35.65,0.3,37
1595,113/05/06,23,840,35.85,35.95,35.70,35.95,0.3,43
1595,113/05/07,9,333,35.75,35.85,35.50,35.85,-0.1,16
1595,113/05/08,9,338,35.75,35.80,35.55,35.60,-0.25,60
1595,113/05/09,1,36,35.65,35.65,35.65,35.65,0.05,2
1595,113/05/10,19,676,35.75,35.75,35.40,35.65,0.0,18
1595,113/05/13,6,216,35.70,35.75,35.70,35.75,0.1,4
1599,113/04/15,43,"1,397",32.20,32.45,32.10,32.15,-0.05,429
1599,113/04/16,110,"3,494",32.10,32.10,31.65,31.70,-0.45,541
1599,113/04/17,34,"1,094",32.05,32.05,31.70,31.70,0.0,282
1599,113/04/18,21,680,31.70,31.90,31.70,31.85,0.15,169
1599,113/04/19,65,"2,066",31.95,31.95,31.35,31.40,-0.45,519
1599,113/04/22,26,829,31.60,31.65,31.40,31.45,0.05,256
1599,113/04/23,27,855,31.50,31.50,31.30,31.45,0.0,208
1599,113/04/24,34,"1,067",31.65,31.65,31.40,31.50,0.05,318
1599,113/04/25,48,"1,513",31.70,31.70,31.50,31.55,0.05,266
1599,113/04/26,26,829,31.70,31.70,31.55,31.60,0.05,174
1599,113/04/29,44,"1,393",31.60,31.70,31.55,31.60,0.0,287
1599,113/04/30,26,819,31.65,31.70,31.55,31.55,-0.05,181
1599,113/05/02,42,"1,341",31.70,31.70,31.55,31.55,0.0,256
1599,113/05/03,41,"1,289",31.55,31.80,31.55,31.60,0.05,258
1599,113/05/06,63,"1,994",31.70,31.80,31.65,31.70,0.1,244
1599,113/05/07,37,"1,190",32.00,32.35,31.85,31.90,0.2,173
1599,113/05/08,30,945,32.00,32.05,31.90,31.95,0.05,207
1599,113/05/09,31,"1,007",32.05,32.10,31.90,31.90,-0.05,191
1599,113/05/10,50,"1,591",32.00,32.00,31.70,31.80,-0.1,184
1599,113/05/13,46,"1,461",31.80,32.05,31.65,31.70,-0.1,183
1742,113/04/15,94,"1,589",16.90,17.00,16.85,17.00,0.0,54
1742,113/04/16,293,"4,978",17.00,17.10,16.75,17.00,0.0,182
1742,113/04/17,66,"1,117",17.20,17.20,16.85,17.15,0.15,64
1742,113/04/18,181,"3,125",17.15,17.45,17.10,17.35,0.2,139
1742,113/04/19,199,"3,431",17.40,17.40,17.20,17.35,0.0,88
1742,113/04/22,242,"4,234",17.45,17.65,17.40,17.65,0.3,132
1742,113/04/23,568,"10,220",17.65,18.35,17.55,18.25,0.6,379
1742,113/04/24,290,"5,325",18.70,18.80,18.10,18.40,0.15,176
1742,113/04/25,171,"3,104",18.30,18.30,18.00,18.10,-0.3,111
1742,113/04/26,117,"2,106",18.05,18.10,17.90,18.10,0.0,74
1742,113/04/29,328,"5,911",18.10,18.20,17.95,18.10,0.0,76
1742,113/04/30,88,"1,594",18.10,18.15,18.05,18.15,0.05,60
1742,113/05/02,77,"1,403",18.10,18.15,18.10,18.15,0.0,46
1742,113/05/03,77,"1,396",18.15,18.25,18.15,18.20,0.05,51
1742,113/05/06,100,"1,824",18.30,18.35,18.20,18.30,0.1,58
1742,113/05/07,312,"5,841",18.45,19.30,18.40,18.75,0.45,190
1742,113/05/08,173,"3,248",18.70,18.95,18.55,18.75,0.0,91
1742,113/05/09,453,"8,594",18.85,19.15,18.80,19.00,0.25,174
1742,113/05/10,510,"9,544",19.30,19.30,18.30,18.60,-0.4,271
1742,113/05/13,157,"2,926",18.65,18.80,18.60,18.60,0.0,54
1777,113/04/15,13,"1,089",82.70,82.70,82.50,82.50,-0.5,20
1777,113/04/16,45,"3,653",82.90,82.90,81.80,81.80,-0.7,42
1777,113/04/17,8,625,81.80,82.20,81.80,82.00,0.2,14
1777,113/04/18,9,748,82.40,82.50,82.00,82.00,0.0,16
1777,113/04/19,27,"2,173",82.00,82.00,81.70,81.70,-0.3,44
1777,113/04/22,5,421,81.80,82.00,81.80,82.00,0.3,12
1777,113/04/23,4,354,82.20,82.30,82.20,82.30,0.3,11
1777,113/04/24,10,833,82.30,82.30,82.10,82.20,-0.1,35
1777,113/04/25,12,"1,005",82.10,82.30,81.80,82.20,0.0,38
1777,113/04/26,73,"6,145",83.00,84.60,82.90,84.60,2.4,90
1777,113/04/29,35,"2,914",84.60,84.60,83.80,84.10,-0.5,166
1777,113/04/30,14,"1,166",84.10,84.70,84.00,84.30,0.2,28
1777,113/05/02,14,"1,188",84.30,84.30,83.80,84.20,-0.1,37
1777,113/05/03,12,"1,013",84.20,84.40,84.20,84.40,0.2,15
1777,113/05/06,71,"6,045",84.50,85.10,84.40,85.10,0.7,57
1777,113/05/07,299,"26,068",87.40,87.80,86.10,87.80,2.7,305
1777,113/05/08,95,"8,309",88.00,88.00,86.80,87.80,0.0,135
1777,113/05/09,72,"6,349",87.80,88.00,87.40,87.90,0.1,67
1777,113/05/10,61,"5,369",87.90,88.40,87.40,88.10,0.2,62
1777,113/05/13,125,"11,010",88.00,88.30,88.00,88.20,0.1,84
1781,113/04/15,73,"1,172",15.95,16.10,15.85,15.95,0.0,176
1781,113/04/16,177,"2,819",15.95,15.95,15.80,15.95,0.0,218
1781,113/04/17,25,401,16.00,16.00,15.90,15.95,0.0,191
1781,113/04/18,181,"2,909",16.00,16.25,16.00,16.05,0.1,554
1781,113/04/19,137,"2,167",16.10,16.15,15.65,15.95,-0.1,317
1781,113/04/22,124,"1,953",15.95,16.00,15.70,15.70,-0.25,115
1781,113/04/23,79,"1,240",15.75,15.75,15.55,15.70,0.0,67
1781,113/04/24,65,"1,024",15.85,15.85,15.60,15.65,-0.05,72
1781,113/04/25,93,"1,439",15.70,15.70,15.25,15.60,-0.05,90
1781,113/04/26,132,"2,031",15.60,15.60,15.20,15.30,-0.3,96
1781,113/04/29,118,"1,795",15.30,15.40,15.20,15.30,0.0,91
1781,113/04/30,96,"1,487",15.20,15.70,15.20,15.55,0.25,68
1781,113/05/02,76,"1,177",15.55,15.60,15.40,15.60,0.05,59
1781,113/05/03,79,"1,239",15.80,15.80,15.55,15.60,0.0,54
1781,113/05/06,54,851,15.80,15.80,15.45,15.70,0.1,55
1781,113/05/07,35,558,15.70,15.90,15.65,15.90,0.2,53
1781,113/05/08,52,827,15.95,15.95,15.65,15.65,-0.25,39
1781,113/05/09,266,"4,259",15.65,16.40,15.65,16.00,0.35,156
1781,113/05/10,125,"1,979",15.95,16.10,15.65,15.75,-0.25,98
1781,113/05/13,51,803,15.65,15.85,15.65,15.85,0.1,66
1784,113/04/15,228,"14,400",63.50,63.90,62.80,63.60,-0.4,526
1784,113/04/16,339,"20,917",63.60,63.60,61.20,61.40,-2.2,470
1784,113/04/17,122,"7,557",62.10,62.70,61.70,61.80,0.4,297
1784,113/04/18,116,"7,120",61.60,61.60,61.20,61.30,-0.5,356
