Date,Open,High,Low,Close,Adj Close,Volume,Ticker,MA20,MA50,EMA12,EMA26,MACD,Signal Line,RSI,RSV,K,D
2024-06-28,31.127450942993164,31.519607543945312,30.931371688842773,31.421567916870117,31.421567916870117,38493270,2885.TW,,,32.408961264716154,32.21365315786538,0.19530810685077427,0.283355998542917,,24.999957084663947,19.117618729091888,17.156839277234532
2024-07-01,31.421567916870117,31.715686798095703,31.22549057006836,31.372549057006836,31.372549057006836,17851249,2885.TW,,,32.249513232760876,32.15134915039438,0.09816408236649465,0.24631761530763252,,23.529391569253622,20.588209675812465,18.30062941009384
2024-07-02,31.176469802856445,31.519607543945312,31.127450942993164,31.47058868408203,31.47058868408203,22052529,2885.TW,,,32.12967868681028,32.10092244918606,0.02875623762422208,0.20280533977095044,,26.470579820522346,22.54899972404909,19.716752848078922
2024-07-03,31.421567916870117,32.1568603515625,31.372549057006836,32.05882263183594,32.05882263183594,30859152,2885.TW,,,32.118777755275765,32.09780394419716,0.020973811078604854,0.16643903403248134,,44.117594887238525,29.73853144511223,23.05734571375669
2024-07-04,32.25490188598633,32.69607925415039,32.1568603515625,32.45098114013672,32.45098114013672,23170930,2885.TW,,,32.1698859683313,32.12396521797046,0.04592075036084253,0.14233537729815357,55.88236388038292,55.88234789231341,38.45313692751262,28.189276118341997
2024-07-05,32.35293960571289,32.45098114013672,32.25490188598633,32.35293960571289,32.35293960571289,6751346,2885.TW,,,32.19804806639001,32.14092628372916,0.05712178266085033,0.12529265837069292,55.07245559548363,52.94110242059662,43.28245875854061,33.2203369984082
2024-07-08,32.35293960571289,32.69607925415039,32.1568603515625,32.54901885986328,32.54901885986328,16042740,2885.TW,,,32.252043573078204,32.17115536344279,0.0808882096354111,0.11641176862363657,52.30768632155382,63.492009573071876,50.0189756967177,38.81988323117804
2024-07-09,32.54901885986328,32.74509811401367,32.20588302612305,32.35293960571289,32.35293960571289,13528807,2885.TW,,,32.26756603963739,32.184620862870204,0.08294517676718272,0.1097184502523458,43.58974614792141,81.81810142578331,60.6186842730729,46.08615024514299
2024-07-10,32.35293960571289,32.892154693603516,32.35293960571289,32.892154693603516,32.892154693603516,12020615,2885.TW,,,32.36365660178602,32.23703077625785,0.1266258255281656,0.11309992530750977,43.10342051611977,100.0,73.74578951538194,55.306030001889305
2024-07-11,32.990196228027344,33.431373596191406,32.74509811401367,32.990196228027344,32.990196228027344,19346855,2885.TW,,,32.46004731351545,32.29282080972226,0.16722650379319504,0.12392524100464683,45.61403568651731,80.85103388555027,76.11420430543805,62.24208810307222
2024-07-12,32.74509811401367,33.235294342041016,32.69607925415039,33.088233947753906,33.088233947753906,17681163,2885.TW,32.54901905059815,,32.5566914110906,32.35174030142831,0.20495110966228935,0.14013041473617535,43.11926703753626,85.1062861003097,79.1115649037286,67.86524703662435
2024-07-15,33.039215087890625,33.039215087890625,32.10784149169922,32.25490188598633,32.25490188598633,26105933,2885.TW,32.578430843353274,,32.510262253382244,32.34456708546964,0.16569516791260241,0.14524336537146076,37.90322732478779,42.85711638782787,67.0267487317617,67.58574760167014
2024-07-16,32.45098114013672,32.647056579589844,32.10784149169922,32.35293960571289,32.35293960571289,20135209,2885.TW,32.5833327293396,,32.48605876912542,32.34518727215433,0.14087149697109425,0.14436899169138745,42.98245913434299,18.51848649396465,50.85732798582936,62.009607729723214
2024-07-17,32.30392074584961,32.69607925415039,32.05882263183594,32.5,32.5,28813522,2885.TW,32.5539210319519,,32.48820357387535,32.35665488162437,0.13154869225098054,0.14180493180330608,68.42104185321654,32.14287699482499,44.61917765549457,56.21279770498033
2024-07-18,32.54901885986328,32.79411697387695,32.10784149169922,32.59803771972656,32.59803771972656,34482226,2885.TW,32.499999332427976,,32.50510113477554,32.37453509185416,0.1305660429213802,0.1395571540269209,66.66664865282591,39.28561502587505,42.8413234456214,51.755639618527354
2024-07-19,32.74509811401367,32.74509811401367,31.617647171020508,31.960784912109375,31.960784912109375,32522628,2885.TW,32.424018955230714,,32.42136017744229,32.343886930391584,0.07747324705070469,0.12714037263167766,57.14286376018895,18.918935972195204,34.86719428781267,46.126157841622465
2024-07-22,31.715686798095703,31.813724517822266,31.07843017578125,31.22549057006836,31.22549057006836,28051956,2885.TW,32.294117069244386,,32.237380237846295,32.26104275555282,-0.023662517706526387,0.09697979456403685,47.422679585292535,6.250060796679691,25.328149790768347,39.19348849133776
2024-07-23,31.66666603088379,32.40195846557617,31.617647171020508,32.35293960571289,32.35293960571289,21086539,2885.TW,32.22548952102661,,32.25515860213346,32.26784992963875,-0.01269132750528712,0.07504557015017206,52.77777177316094,54.16659911480034,34.940966232112345,37.77598107159596
2024-07-26,31.86274528503418,31.960784912109375,31.22549057006836,31.421567916870117,31.421567916870117,29877487,2885.TW,32.13970527648926,,32.126913881323716,32.20516237313737,-0.07824849181365323,0.044386757757407004,41.1764532778349,15.909102967940022,28.597011810721572,34.7163246513045
2024-07-29,31.960784912109375,32.20588302612305,31.86274528503418,32.05882263183594,32.05882263183594,18053073,2885.TW,32.186273860931394,,32.116438304479445,32.19432239230023,-0.07788408782078449,0.019932588641768705,47.69231091561689,50.0,35.731341207147715,35.054663503252236
2024-07-30,32.05882263183594,32.05882263183594,31.22549057006836,31.715686798095703,31.715686798095703,15883648,2885.TW,32.20097980499268,,32.054784226574256,32.15886790384064,-0.1040836772663809,-0.0048706645398612185,43.60902453609382,37.14294607977197,36.20187616468913,35.437067723731204
2024-07-31,31.764705657958984,32.1568603515625,31.715686798095703,32.1568603515625,32.1568603515625,20898824,2885.TW,32.24019536972046,,32.07048824580322,32.15871919626448,-0.08823095046125928,-0.02154272172414083,48.55071605640029,62.85705392022803,45.08693541653543,38.65369028799928
2024-08-01,32.05882263183594,32.45098114013672,32.05882263183594,32.40195846557617,32.40195846557617,20017424,2885.TW,32.28676385879517,,32.12148366422983,32.1767369199172,-0.05525325568736861,-0.028284828516786386,46.21211361949461,77.14276820594233,55.7722130130044,44.359864529667654
2024-08-02,31.568626403808594,31.764705657958984,31.127450942993164,31.27450942993164,31.27450942993164,23066505,2885.TW,32.24754819869995,,31.99117993587626,32.10990525399234,-0.118725318116077,-0.046372926436644514,38.56206474215645,11.76474627323435,41.10305743308105,43.27426216413878
2024-08-05,30.490196228027344,30.490196228027344,28.627450942993164,28.77450942993164,28.77450942993164,37215574,2885.TW,32.0637246131897,,31.496307550346316,31.86283889665451,-0.36653134630819295,-0.1104046104109542,28.217796416892938,3.84614425298222,28.68408637304811,38.41087023377523
2024-08-06,29.019607543945312,30.44117546081543,28.72549057006836,30.098039627075195,30.098039627075195,33011763,2885.TW,31.95097961425781,,31.281189408304606,31.73211302483382,-0.450923616529213,-0.17850841163460596,39.62263215940895,38.46154229880711,31.943238348301108,36.254992938617185
2024-08-07,31.07843017578125,31.127450942993164,30.39215660095215,30.6862735748291,30.6862735748291,19417622,2885.TW,31.857842350006102,,31.189663895462218,31.65464343594458,-0.4649795404823607,-0.2358026374041569,42.34233713161081,53.84611931073599,39.244198669112734,37.25139484878237
2024-08-08,30.196077346801758,31.02941131591797,30.147058486938477,30.784313201904297,30.784313201904297,19936963,2885.TW,31.779411029815673,,31.127302250299458,31.59017452971937,-0.46287227941991205,-0.2812165658073079,42.08143625281261,56.41023210755496,44.96620981526014,39.82299983760829
2024-08-09,31.127450942993164,32.30392074584961,31.127450942993164,31.960784912109375,31.960784912109375,29534325,2885.TW,31.732842540740968,,31.255530352116367,31.617627150637148,-0.36209679852078125,-0.2973926123500026,47.32510940419748,87.17948590039762,59.0373018436393,46.22776717295196
2024-08-12,31.799999237060547,32.5,31.799999237060547,31.799999237060547,31.799999237060547,17569991,2885.TW,31.673332691192627,,31.339294795953933,31.631136194075918,-0.29184139812198495,-0.29628236950439907,49.29697580672064,81.92403110625804,66.66621159784555,53.040581981249815
2024-08-13,32.29999923706055,32.45000076293945,31.5,31.600000381469727,31.600000381469727,16394116,2885.TW,31.598921012878417,,31.37940334757175,31.628829837586572,-0.2494264900148231,-0.28691119360648387,51.71793617726806,76.75950374594093,70.03064231387734,58.703935425458994
2024-08-14,32.150001525878906,32.349998474121094,31.850000381469727,32.0,32.0,17830089,2885.TW,31.5861759185791,,31.474879755637634,31.65632392369127,-0.1814441680536376,-0.26581778849591464,48.26523406899464,87.08860771962799,75.71663078246088,64.37483387779295
2024-08-15,32.349998474121094,32.400001525878906,31.5,31.5,31.5,17671203,2885.TW,31.543528938293456,,31.47874440861646,31.644744373788214,-0.16599996517175342,-0.2458542238310824,50.40258036775291,74.17721543925596,75.20349233472591,67.9843866967706
2024-08-16,32.04999923706055,32.400001525878906,31.799999237060547,32.0,32.0,19325094,2885.TW,31.518528938293457,,31.558937576521622,31.671059605359456,-0.11212202883783462,-0.21910778483243287,49.69375705282274,86.75324544071796,79.05341003672326,71.67406114342148
2024-08-19,32.0,32.04999923706055,31.649999618530273,31.649999618530273,31.649999618530273,11612668,2885.TW,31.471127033233643,,31.572947121446028,31.669499606335073,-0.09655248488904533,-0.19459672484375537,49.658263040709755,63.8749889552609,73.99393634290247,72.44735287658182
2024-08-20,31.950000762939453,31.950000762939453,31.600000381469727,31.75,31.75,10187983,2885.TW,31.460587787628175,,31.600186025838944,31.6754625984584,-0.07527657261945464,-0.1707326943988952,47.8054068112719,68.12500455975467,72.03762574851987,72.31077716722783
2024-08-21,31.899999618530273,32.0,31.549999237060547,31.700000762939453,31.700000762939453,13637064,2885.TW,31.48431329727173,,31.61554213923902,31.67728024027181,-0.06173810103278754,-0.14893377572567368,46.13225504323979,41.71434288803256,61.9298647950241,68.85047304315992
2024-08-22,31.700000762939453,31.700000762939453,31.100000381469727,31.450000762939453,31.450000762939453,13498207,2885.TW,31.439166355133057,,31.590074235192937,31.660444723432374,-0.07037048823943692,-0.13322111822842633,51.07045294837609,25.000034059806296,49.61992121661817,62.440289100979335
2024-08-23,31.049999237060547,31.149999618530273,30.600000381469727,30.899999618530273,30.899999618530273,23522980,2885.TW,31.413087940216066,,31.48390890955253,31.60411545640259,-0.12020654685005994,-0.13061820395275306,67.01192180526792,16.216171632473582,38.48533802190331,54.455305407954
2024-08-26,31.0,32.0,31.0,32.0,32.0,15797873,2885.TW,31.41014680862427,,31.56330753885214,31.633440237409804,-0.07013269855766424,-0.11852110287373531,65.78775294365379,77.77770713528074,51.58279439302912,53.497801736312375
2024-08-27,31.700000762939453,32.0,31.700000762939453,31.899999618530273,31.899999618530273,8706741,2885.TW,31.419362449645995,31.99617603302002,31.615106320341084,31.653185376752063,-0.03807905641097875,-0.10243269358118401,60.96351250305814,72.22213391910091,58.46257423505305,55.15272590255927
2024-08-28,31.700000762939453,31.899999618530273,31.649999618530273,31.799999237060547,31.799999237060547,7365221,2885.TW,31.4015193939209,31.998842697143555,31.643551384451772,31.664060477515655,-0.02050909306388249,-0.08604797347772372,59.171380563931606,66.6665607029211,61.19723639100906,57.16756273204254
2024-08-29,31.700000762939453,31.899999618530273,31.5,31.549999237060547,31.549999237060547,11382581,2885.TW,31.358921432495116,31.98474464416504,31.62915874639158,31.6556114967412,-0.02645275034961969,-0.07412892885210291,45.545383845320146,65.5172141638506,62.63722898195624,58.990784815347105
2024-08-30,31.549999237060547,31.899999618530273,31.450000762939453,31.899999618530273,31.899999618530273,23379346,2885.TW,31.39019594192505,31.960979957580566,31.670826572874457,31.67371432057743,-0.002887747702974508,-0.05988069262227723,51.041670391956075,92.85711366302317,72.71052387564521,63.564031168779806
2024-09-02,31.850000381469727,32.0,31.700000762939453,31.75,31.75,7673586,2885.TW,31.538970470428467,31.922450523376465,31.68300710012454,31.67936511164577,0.0036419884787726176,-0.047176156402067265,51.578942718930406,82.14285227717053,75.8546333428203,67.66089856012664
2024-09-03,31.600000381469727,31.75,31.149999618530273,31.200000762939453,31.200000762939453,12620413,2885.TW,31.59406852722168,31.87684268951416,31.608698432865296,31.64385664137123,-0.03515820850593343,-0.044772566822840504,41.83674502104311,42.85718178263577,64.8554828227588,66.72575998100403
2024-09-04,29.700000762939453,30.649999618530273,29.649999618530273,30.350000381469727,30.350000381469727,31362422,2885.TW,31.577254867553712,31.807372131347655,31.41505257880444,31.54801543693408,-0.13296285812964115,-0.06241062508420063,39.0476266597106,29.787261672768828,53.16607577276214,62.2058652449234
2024-09-05,30.5,30.850000381469727,30.399999618530273,30.5,30.5,12774510,2885.TW,31.563039207458495,31.74286231994629,31.27427525898837,31.47038466382785,-0.19610940483947914,-0.08915038103525634,34.693882317404515,36.17022312728831,47.5007915576042,57.304174015817004
2024-09-06,30.399999618530273,30.950000762939453,30.200000762939453,30.75,30.75,8829438,2885.TW,31.502499961853026,31.695117263793946,31.193617526836313,31.417022836877642,-0.22340531004132913,-0.1160013668364709,40.625006208815684,46.808519272740256,47.270034129316215,53.95946072031674
2024-09-09,29.649999618530273,30.049999237060547,29.350000381469727,29.700000762939453,29.700000762939453,46270892,2885.TW,31.397500038146973,31.66656826019287,30.963830332390643,31.289836016585923,-0.3260056841952803,-0.1580022303082328,32.173919677734375,13.2075634661352,35.915877241589214,47.944932894074235
2024-09-10,30.0,30.25,29.75,29.950000762939453,29.950000762939453,19936729,2885.TW,31.31500005722046,31.63713691711426,30.807856552475073,31.19058896076026,-0.38273240828518595,-0.20294826590362344,35.29411953272209,22.641527088313136,31.491093857163854,42.46031988177078
2024-09-11,29.950000762939453,30.100000381469727,29.600000381469727,29.600000381469727,29.600000381469727,13241675,2885.TW,31.195000076293944,31.601685943603517,30.622032526166556,31.072767584516516,-0.4507350583499594,-0.25250562439289065,34.71074354110398,9.433963622177934,24.13871711216855,36.353118958570036
2024-09-12,29.850000381469727,29.950000762939453,29.450000762939453,29.850000381469727,29.850000381469727,18585869,2885.TW,31.11250009536743,31.569274177551268,30.50325835005935,30.98219223614268,-0.478933886083329,-0.2977912767309783,40.869571851647414,18.86792724435587,22.38178715623099,31.696008357790355
2024-09-13,29.850000381469727,30.450000762939453,29.799999237060547,30.25,30.25,11144522,2885.TW,31.02500009536743,31.53309772491455,30.464295526973295,30.927955774206186,-0.463660247232891,-0.33096507083136084,32.67326470905941,37.49999006589096,27.421188126117645,30.27106828056612
2024-09-16,30.299999237060547,30.649999618530273,30.25,30.5,30.5,6927471,2885.TW,30.967500114440917,31.494078102111818,30.46978852282356,30.89625534648721,-0.42646682366364885,-0.3500654213978185,36.538462243842105,71.8749590218165,42.23911175801726,34.26041610638317
2024-09-18,30.600000381469727,30.700000762939453,30.299999237060547,30.399999618530273,30.399999618530273,13192331,2885.TW,30.90000009536743,31.455019302368164,30.4590517683169,30.85949566293484,-0.40044389461793983,-0.36014111604184273,36.538462243842105,65.62493667008002,50.034386728704845,39.51840631382373
2024-09-19,30.5,30.899999618530273,30.299999237060547,30.899999618530273,30.899999618530273,11078064,2885.TW,30.86000003814697,31.422038917541503,30.52688989911896,30.86249595594191,-0.3356060568229502,-0.3552341041980642,44.03669949523495,96.87492921950121,65.64790089230362,48.22823783998369
2024-09-20,30.950000762939453,31.25,30.899999618530273,31.0,31.0,21551551,2885.TW,30.8375,31.394980125427246,30.599676068485273,30.872681440686954,-0.27300537220168053,-0.3387883577987875,41.34615560960526,86.84210262140026,72.7126348020025,56.389703493989956
2024-09-23,30.899999618530273,31.5,30.899999618530273,31.399999618530273,31.399999618530273,13500358,2885.TW,30.8625,31.365137023925783,30.722802768492198,30.911742046453128,-0.18893927796093024,-0.3088185418312161,46.788986651706516,95.12193079578336,80.18240013326277,64.32060237374756
2024-09-24,31.200000762939453,31.549999237060547,31.200000762939453,31.5,31.5,15801664,2885.TW,30.8375,31.335333099365233,30.842371573339552,30.955316709678822,-0.11294513633927039,-0.269643860732827,52.99999237060547,97.61908221950148,85.99462749534234,71.54527741427916
2024-09-25,31.850000381469727,31.850000381469727,31.5,31.799999237060547,31.799999237060547,21080488,2885.TW,30.832499980926514,31.309568405151367,30.989698906219704,31.01788578578117,-0.028186879561467038,-0.221352464498555,66.29212616278647,97.9166186518063,89.968624547497,77.68639312535177
2024-09-26,32.0,32.0,31.5,31.5,31.5,15773988,2885.TW,30.817500019073485,31.29447036743164,31.06820676680129,31.05359794979738,0.014608817003910701,-0.17416020819806186,60.86956882296648,77.27273515433046,85.73666141644148,80.36981588904834
2024-09-27,31.950000762939453,31.950000762939453,31.600000381469727,31.75,31.75,12308303,2885.TW,30.82750005722046,31.282411575317383,31.173098033447246,31.105183286849424,0.06791474659782182,-0.12574521723888513,60.86956882296648,85.71428571428571,85.72920284905622,82.15627820905097
2024-09-30,32.0,32.0,31.700000762939453,31.700000762939453,31.700000762939453,17729191,2885.TW,30.817500114440918,31.266411590576173,31.25415999183066,31.14924384063387,0.1049161511967931,-0.07961294355174948,77.77778955153977,82.35299397502497,84.60379989104581,82.97211876971592
2024-10-01,31.700000762939453,31.899999618530273,31.5,31.5,31.5,12269673,2885.TW,30.80500011444092,31.24445083618164,31.291981531549023,31.17522577836469,0.11675575318433218,-0.04033920420453316,71.8309798616178,70.58824849375624,79.93194942528262,81.95872898823816
2024-10-04,31.049999237060547,31.899999618530273,31.049999237060547,31.799999237060547,31.799999237060547,19808043,2885.TW,30.835000038146973,31.241235122680663,31.37013810162772,31.221505293823643,0.14863280780407706,-0.0025448018028111155,81.4285722070815,81.81811876535632,80.56067253864052,81.49271017170562
2024-10-07,31.600000381469727,32.150001525878906,31.600000381469727,32.0,32.0,19056977,2885.TW,30.917500019073486,31.256725311279297,31.467039932146534,31.279171568355224,0.1878683637913099,0.03553783131601309,81.15942509728863,87.9998962403927,83.04041377255791,82.00861137198973
2024-10-08,31.600000381469727,31.899999618530273,31.450000762939453,31.75,31.75,15511741,2885.TW,30.980000019073486,31.24466651916504,31.51057225027784,31.31404774847706,0.19652450180078063,0.0677351654129666,72.72727798167789,63.63630058364747,76.57237604292109,80.19653292896686
2024-10-09,31.899999618530273,31.950000762939453,31.649999618530273,31.649999618530273,31.649999618530273,8130887,2885.TW,31.025,31.249235153198242,31.532022614624367,31.338933072184705,0.1930895424396617,0.09280604081830562,68.25396440947571,54.54537572955933,69.23004260513385,76.54103615435587
2024-10-11,31.899999618530273,32.0,31.549999237060547,31.549999237060547,31.549999237060547,11638756,2885.TW,31.117499923706056,31.239058685302734,31.534788248845317,31.354567602916248,0.18022064592906872,0.11028896184045825,68.25396440947571,45.4544508754712,61.30484536191297,71.46230589020823
2024-06-17,55.900001525878906,56.79999923706055,55.29999923706055,56.70000076293945,53.710426330566406,47878261,2303.TW,,,56.70000076293945,56.70000076293945,0.0,0.0,,,,
2024-06-18,56.70000076293945,57.0,56.20000076293945,56.79999923706055,53.805152893066406,47601340,2303.TW,,,56.71538514357347,56.707408057318794,0.007977086254676635,0.0015954172509353272,,,,
2024-06-19,57.0,57.099998474121094,56.599998474121094,56.79999923706055,53.805152893066406,53101867,2303.TW,,,56.72840269641763,56.714266663225594,0.014136033192038155,0.004103540439155893,,,,
2024-06-20,56.900001525878906,57.5,56.29999923706055,57.5,54.46824645996094,58585544,2303.TW,,,56.84710997389184,56.772469132616294,0.07464084127554571,0.018211000606433856,,,,
2024-06-21,57.29999923706055,58.0,57.099998474121094,57.70000076293945,54.6577033996582,78368326,2303.TW,,,56.97832394143763,56.841175179306894,0.13714876213073524,0.04199855291129413,,,,
2024-06-24,57.5,57.5,56.599998474121094,56.79999923706055,53.805152893066406,68248302,2303.TW,,,56.950889371533464,56.83812510951087,0.11276426202259415,0.05615169473355414,,,,
2024-06-25,56.70000076293945,56.70000076293945,55.70000076293945,56.400001525878906,53.426246643066406,69308998,2303.TW,,,56.86613739527891,56.805671510723315,0.06046588455559743,0.057014532697962805,,,,
2024-06-26,56.5,56.70000076293945,56.099998474121094,56.599998474121094,53.615699768066406,40739678,2303.TW,,,56.825192945870015,56.790436470975,0.03475647489501199,0.05256292113737265,,,,
2024-06-27,56.099998474121094,56.400001525878906,55.5,56.400001525878906,53.426246643066406,63763167,2303.TW,,,56.759778881256,56.76151536393085,-0.0017364826748504925,0.04170304037492802,,40.74081399965244,40.74081399965244,40.74081399965244
2024-06-28,56.099998474121094,56.20000076293945,55.599998474121094,55.70000076293945,52.763153076171875,86163793,2303.TW,,,56.596736093822685,56.6828846527463,-0.08614855892361817,0.016132720515218787,,8.000030517578125,29.82721950562767,37.10294916831085
2024-07-01,55.900001525878906,57.29999923706055,55.900001525878906,56.900001525878906,53.89988327026367,145350617,2303.TW,,,56.64339231413903,56.69896738408946,-0.05557506995042871,0.0017911624220892878,,56.00006103515624,38.55150001547052,37.58579945069741
2024-07-02,53.5,53.5,51.900001525878906,52.70000076293945,52.70000076293945,237140005,2303.TW,,,56.036716690877554,56.40274763437464,-0.366030943497087,-0.07177325876174598,,13.114744871732336,30.072581634224463,35.08139351187309
2024-07-03,53.099998474121094,53.29999923706055,52.599998474121094,52.70000076293945,52.70000076293945,111388367,2303.TW,,,55.52337577888707,56.128470088342404,-0.6050943094553318,-0.17843746890046314,,13.114744871732336,24.419969380060422,31.527585467935534
2024-07-04,53.29999923706055,54.400001525878906,53.20000076293945,54.0,54.0,110272226,2303.TW,,,55.28901027444291,55.970805637354076,-0.681795362911167,-0.2791090477026039,36.63365252168619,37.49998297009685,28.779973910072563,30.611714948647876
2024-07-05,54.0,54.099998474121094,53.400001525878906,53.5,53.5,55145519,2303.TW,,,55.01377792452862,55.78778299755007,-0.7740050730214492,-0.37808825276637303,34.9056491736318,29.629613931280318,29.063187250475146,30.095539049256963
2024-07-08,54.0,55.5,53.599998474121094,55.29999923706055,55.29999923706055,120367805,2303.TW,,,55.05781197261045,55.75165086714344,-0.6938388945329876,-0.441238381119696,43.90243675508704,62.96294726461365,40.36310725518798,33.5180617845673
2024-07-09,55.79999923706055,56.29999923706055,55.0,55.29999923706055,55.29999923706055,83403492,2303.TW,,,55.09507155175662,55.718195190841,-0.6231236390843833,-0.47761543271263346,43.90243675508704,62.96294726461365,47.89638725832987,38.31083694248816
2024-07-10,55.20000076293945,55.400001525878906,54.20000076293945,54.70000076293945,54.70000076293945,56944184,2303.TW,,,55.03429143040013,55.64277338136681,-0.6084819509666772,-0.5037887363634422,38.52458683209538,51.851859701026505,49.21487807256208,41.94551731917946
2024-07-11,55.20000076293945,55.20000076293945,54.20000076293945,54.70000076293945,54.70000076293945,60341856,2303.TW,,,54.98286209694464,55.57293837259441,-0.5900762756497642,-0.5210462442207067,37.49999205270898,51.851859701026505,50.09387194871689,44.66163552902527
2024-07-12,53.70000076293945,53.70000076293945,52.79999923706055,53.0,53.0,96626512,2303.TW,55.510000228881836,,54.67780638972239,55.38235034499482,-0.7045439552724275,-0.5577457864310509,35.156243247906914,24.999978325572446,41.72924074100208,43.68417059968421
2024-07-15,53.099998474121094,53.599998474121094,53.0,53.400001525878906,53.400001525878906,46152642,2303.TW,55.34500026702881,,54.481221026054165,55.235509691726975,-0.75428866567281,-0.5970543622794027,38.281245809046915,21.62169964317123,35.02672704172513,40.79835608036452
2024-07-16,53.70000076293945,53.79999923706055,52.900001525878906,53.0,53.0,52856418,2303.TW,55.15500030517578,,54.25334086819968,55.06991638122868,-0.8165755130290009,-0.6409585924293224,36.153852022611176,5.714307512555804,25.255920532002026,35.617544230910354
2024-07-17,53.099998474121094,53.29999923706055,52.79999923706055,53.0,53.0,73601733,2303.TW,54.96500034332276,,54.06051919616896,54.916589241878405,-0.8560700457094441,-0.6839808830853469,36.71874720603294,5.714307512555804,18.742049525519956,29.992379329113557
2024-07-18,52.5,52.900001525878906,51.79999923706055,52.70000076293945,52.70000076293945,80358251,2303.TW,54.72500038146973,,53.851208667979805,54.75239750269774,-0.9011888347179351,-0.7274224734118646,37.90322729501696,20.00003390842014,19.16137765315335,26.382045437126823
2024-07-19,52.20000076293945,52.400001525878906,51.70000076293945,51.900001525878906,51.900001525878906,50035050,2303.TW,54.4350004196167,,53.55102295381043,54.54110891182227,-0.9900859580118393,-0.7799551703318596,29.16666666666667,4.347844114832377,14.223533140379693,22.32920800487778
2024-07-22,51.5,51.599998474121094,49.849998474121094,50.20000076293945,50.20000076293945,86789525,2303.TW,54.105000495910645,,53.03548107829182,54.21954534523836,-1.1840642669465424,-0.8607769896547962,36.8421052631579,6.306344078630834,11.584470119796741,18.74762870985077
2024-07-23,51.0,51.29999923706055,50.5,51.29999923706055,51.29999923706055,53903192,2303.TW,53.85000038146973,,52.76848387194855,54.00328267055852,-1.2347987986099724,-0.9355813514458314,43.3962182669324,27.10280640384008,16.75724888114452,18.084168766948686
2024-07-26,49.45000076293945,50.70000076293945,49.150001525878906,50.70000076293945,50.70000076293945,89137435,2303.TW,53.55500049591065,,52.45025570133177,53.758595121846,-1.3083394205142298,-1.0101329652595112,33.33333333333333,33.33333333333333,22.282610365207454,19.483649299701607
2024-07-29,51.099998474121094,51.400001525878906,49.95000076293945,50.20000076293945,50.20000076293945,53032472,2303.TW,53.24500045776367,,52.1040626338868,53.494995539704775,-1.3909329058179765,-1.0862929533712045,33.33333333333333,22.580639868610277,22.381953533008396,20.44975071080387
2024-07-30,49.95000076293945,50.0,49.20000076293945,50.0,50.0,55622666,2303.TW,52.9600004196167,,51.78036069021191,53.236106981208124,-1.4557462909962169,-1.160183620896207,18.07229081783899,18.27954607541291,21.014484380476567,20.637995267361433
2024-07-31,49.599998474121094,50.5,49.349998474121094,50.400001525878906,50.400001525878906,48317966,2303.TW,52.6350004196167,,51.567997741852984,53.02602509562818,-1.4580273537751935,-1.2197523674720046,21.83909608344628,30.12049853984339,24.04982243359884,21.77527098944057
2024-08-01,53.70000076293945,54.0,52.599998474121094,53.900001525878906,53.900001525878906,176556343,2303.TW,52.69500045776367,,51.92676755478005,53.09076409046156,-1.1639965356815125,-1.2086012011139062,46.55172810684834,97.93817514263826,48.67927333661197,30.743271771831033
2024-08-02,52.70000076293945,52.900001525878906,52.0,52.900001525878906,52.900001525878906,91788925,2303.TW,52.705000495910646,,52.07649585802602,53.0766335301221,-1.0001376720960806,-1.1669084953103412,42.85714718219566,77.31961195471442,58.22605287597945,39.90419880654717
2024-08-05,51.5,51.5,49.400001525878906,49.95000076293945,49.95000076293945,114534832,2303.TW,52.50250053405762,,51.74934276647424,52.845031102923386,-1.0956883364491432,-1.1526644635381018,38.98917424900743,16.49483481962375,44.31564685719422,41.37468149009619
2024-08-06,51.400001525878906,51.900001525878906,49.5,51.70000076293945,51.70000076293945,90813027,2303.TW,52.41250057220459,,51.74175168900736,52.76021404070235,-1.0184623516949927,-1.12582404116948,44.40789250785966,52.57732039849048,47.0695380376263,43.272967005939556
2024-08-07,52.20000076293945,53.0,51.70000076293945,53.0,53.0,66218876,2303.TW,52.29750061035156,,51.93532835223699,52.77797596361329,-0.8426476113762931,-1.0691887552108428,50.0,79.38143681207616,57.84017096244292,48.128701658107346
2024-08-08,52.0,52.900001525878906,51.599998474121094,52.79999923706055,52.79999923706055,41796886,2303.TW,52.17250061035156,,52.06835464220985,52.77960731720197,-0.7112526749921244,-0.9976015391670991,49.38650069846408,74.99998013178192,63.56010735222259,53.272503556145764
2024-08-09,54.20000076293945,54.400001525878906,53.5,53.900001525878906,53.900001525878906,91761372,2303.TW,52.132500648498535,,52.350146470466626,52.86259948080767,-0.5124530103410407,-0.9005718334018875,53.50877369099574,90.384616795376,72.50161049994038,59.68220587074397
2024-08-12,54.29999923706055,54.70000076293945,54.20000076293945,54.70000076293945,54.70000076293945,60391286,2303.TW,52.132500648498535,,52.71166251546245,52.99870327948409,-0.2870407640216399,-0.777865619525838,58.18713117626732,100.0,81.66774033329358,67.01071735826051
2024-08-13,54.79999923706055,54.900001525878906,54.29999923706055,54.79999923706055,54.79999923706055,40170440,2303.TW,52.22250061035156,,53.032945088016,53.13213260967494,-0.09918752165894063,-0.6421299999524586,64.83870475522934,98.18177656693892,87.17241907784202,73.73128459812101
