新聞編號,網址,標題,摘要,關鍵字,內容,發布時間,類別,類別號碼
5579931,https://news.cnyes.com/news/id/5579931,〈國巨股東會〉陳泰銘：AI需求暢旺下半年估優預期 Q3稼動率顯著提升,被動元件大廠國巨 (2327-TW) 今 (30) 日召開股東會，董事長陳泰銘表示，下半年現在看起來比預期好，AI 應用很熱、客戶拉貨特別強勁，預計第三季稼動率會有明顯的拉升。,"['國巨', '陳泰銘', 'AI', '被動元件', '股東會']","被動元件大廠國巨 (2327-TW) 今 (30) 日召開股東會，董事長陳泰銘表示，下半年現在看起來比預期好，AI 應用很熱、客戶拉貨特別強勁、且會延續下去，預計第三季稼動率會有明顯的拉升。

陳泰銘表示，下半年從國巨角度來看，會比第二季初時預期要來得好，目前無論公司本身或是客戶的庫存，都調整到滿健康的水位；以稼動率來看，第二季標準品約 5 成，第三季會提升到 65%，利基型也會從 70% 提升至 75%。

AI 方面，陳泰銘表示，現在相關應用很熱，國巨在這一塊滲透率很高，提供完整的 AI Package 解決方案，檯面上主要 Player 都是公司的客戶，像是有一家客戶股價過去半年已經漲了 3-4 倍，且動能不會只到年底，將長期延續下去。

陳泰銘進一步指出，目前國巨在 AI 已經不是單只提供 MLCC、晶片電阻，還有包括電感、磁性元件等，其中，當中標準品、利基品都有，也能依照客戶對不同的耐高溫、高電流要求，提供客製化產品組合。
",2024-05-30 11:21:11,台股新聞,827
5579954,https://news.cnyes.com/news/id/5579954,光學鏡頭有哪些股票？相關產業鏈一文掌握！,,"['趨勢分析', '永豐金證券', '光學鏡頭']","一、光學鏡頭簡介

光學鏡頭屬光電產業鏈一環，以日常使用的手機鏡頭為例，一個光學鏡頭模組由光學原材料 (光學玻璃 / 光學塑料)、光學元件(透鏡、濾光片)、電子元件(影像感測器, CIS、影像 / 數字訊號處理器) 所組成，其中影像處理器又可分為圖像訊號處理 (ISP, Image Signal Processor) 與數字訊號處理器 DSP(Digital Signal Processor)兩種。



ISP 主要用於圖像處理，包含自動曝光、自動對焦、白平衡、去噪等圖像處理，處理速度快、精度低，DSP 則是可以進行複雜數學運算如音頻處理、影片編碼等，處理速度慢不過精度高。

因此，若需要快速處理圖像 ISP 較有優勢，複雜圖像時才會使用 DSP，而 DSP 成本與功耗皆高於 ISP，而手機等輕薄裝置，礙於空間成本等限制，通常使用 ISP。



不同應用場景對於鏡頭需求與材質也不盡相同，因而有有高低階鏡頭之分，玻璃鏡片厚度較高、成本高，多應用在車用鏡頭、顯微鏡、醫療儀器等場景，塑膠鏡片則因為輕薄、成本低等優勢，多使用在消費性電子產品如手機鏡頭、眼鏡、電腦等，但並不是說用玻璃就一定高階、塑膠就一定用在低階，而是更適合用在什麼地方。

例如某鏡頭商 9P 塑膠鏡頭成像雖清晰但單價過高，客戶認為透過演算法運算也能得到同樣清晰的結果，其規格超越市場需求後導致高階塑膠鏡片乏人問津，該鏡頭商對此也將策略從手機鏡頭轉置車載鏡頭等其他領域。

二、光學鏡頭產業鏈

光學鏡頭簡介中我們提到，光學鏡頭模組由光學材料、光學元件、電子組成，光學鏡頭產業鏈我們可以切分如下

完整內容請至豐雲學堂閱讀

延伸閱讀：


2317 鴻海 Nvidia 新產品最大受惠者！營運持續看俏？【豐學 PRIME 盤後精選】
觀察外資動向，掌握機會抓住資金流向【評等情報局】上線免費體驗中
好康逗相報！豐學 PRIME 期間限定 40% off，再享兩週延長效期！

",2024-05-30 11:04:38,台股新聞,827
5579926,https://news.cnyes.com/news/id/5579926,材料-KY積極開發長絲等新產品 打入大陸手機品牌廠,材料 - KY(4763-TW) 在目前絲束產品仍爲市場高強度需求同時，經營團隊積極開發的長絲等新產品，尋求進一步產品的市占提高，材料 - KY 的膠粒產品並打入大陸手機品牌廠包括華爲、小米及 Vivo 的供應鏈。,"['ESG', '材料-KY', '營收', '絲束']","材料 - KY(4763-TW) 在目前絲束產品仍爲市場高強度需求同時，經營團隊積極開發的長絲等新產品，尋求進一步產品的市占提高，材料 - KY 的膠粒產品並打入大陸手機品牌廠包括華爲、小米及 Vivo 的供應鏈。

二醋酸纖維長絲爲目前材料繼絲束產品持續擴產的產品，董事長王克璋今 (30) 日在股東會中指出， Eastman 對中國大陸的供應量接近 1 萬噸 / 年，立陶宛供應量約 1,000 噸 / 年。而國內總的需求量約為 2 萬 5,000 噸 / 年，顯示國內目前仰賴進口，市場需求大。

材料 - KY 指出，長絲行業正處於成長期，行業下游需求旺盛，行業內企業數量還處於上升階段，醋酸纖維性能優良，用途廣泛，產品附加值高，醋酸長絲的生產過程能耗低發展、污染小，原料可以再生，適合可持續，這對企業增強市場競爭力和保持可持續發展具有十分重要的意義。當前醋酸面料已廣泛應用到最近流行的新中式（如：盛唐牡丹）服裝中，醋酸紗線含量高達 85% 以上。

材料 - KY 目前對長絲纖維的擴充規劃目標，將規劃倍數擴充到每月 500 噸的產能。王克璋指出，長絲市場預估未來 5 年仍是供應吃緊的緊俏狀況。

材料 - KY 的膠粒產品並打入大陸手機品牌廠包括華爲、小米及 Vivo 的機殼供應供應鏈，華爲並有實際的新機折疊機 PK2 款出貨上市，公司認為，在市場 NB 等產品在 ESG 的訴求也可能採用。

材料 - KY 目前對產能擴充規劃，包括長絲、絲束赴東南亞的絲束廠 1 億美元投資，目前資本支出金額計畫達 70 億元。
",2024-05-30 10:59:41,台股新聞,827
5579870,https://news.cnyes.com/news/id/5579870,不評論新光金個案 彭金隆：金金併打世界盃是「可想像的目標」,新光金 (2888-TW) 重啟與台新金 (2887-TW) 的合併可行性評估，但市場傳出，中信金 (2891-TW) 亦表達興趣，儘管新光及中信已發布重訊表示不評論,"['新光金', '台新金', '中信金', '金管會', '金金併']","新光金 (2888-TW) 重啟與台新金 (2887-TW) 的合併可行性評估，但市場傳出，中信金 (2891-TW) 亦表達興趣，儘管新光及中信已發布重訊表示不評論，今 (30) 日於立法院財委會上，多名立委持續關注金金併議題，金管會主委彭金隆回應，無法評論個案，但對於金融業壯大規模打世界盃，表示這是「可以想像的目標」。

根據週刊報導，傳出新光金大股東吳東進找上國泰金、富邦金、中信金，提出與新光金合併的建議，希望能盡快解決新壽增資難題，但遭到國泰、富邦婉拒，僅中信抱持不排斥的態度，為金融圈投下震撼彈。對此，中信金 29 日已發布重訊表示「有關外界傳聞，本公司不予評論」；新光金亦公告，「媒體報載相關內容，本公司毫無所悉，故無法評論」。

國民黨立委林德福關注近來金控併購傳言四起，金管會的立場如何？彭金隆表示，市場上有關合併案子都是傳言，金管會身為金融機構的主管機關，一定會密切關注所有的動向，對於傳聞案例，金管會無法評論。

至於金控合併後對整體金融業的影響，彭金隆指出，金控整併牽涉到市場競爭及市場安定，因此，除了金管會外，公平會也須審酌評估市場結合行為，層面相當複雜。

彭金隆進一步說明，依據金控法第 18 條，當初設計時就有考慮到任何一家金融機構或相關事業，設有入場、退場的規定，金管會會尊重市場機制，但因為金控規模都較大，還有牽涉到公平會職權，因此，在尚未收到任何正式文件之前，站在主管機關的角度，不便評論。

民進黨立委郭國文亦問及對於金金併的看法，彭金隆回應，之前已經有成功的案例，是否鼓勵要看個案狀況。

郭國文追問，會不會覺得現在銀行太多，應該鼓勵金融業整併壯大規模打亞洲盃，對此，彭金隆表示，這是可以想像的目標，但很多條件都必須滿足。
",2024-05-30 10:49:11,台股新聞,827
5579863,https://news.cnyes.com/news/id/5579863,材料-KY通過提高股利配發 去年全年股利由12元提高爲13元,材料 – KY 今 (30) 日召開股東會，在 2023 年全年稅後純益 51.76 億，年增 3.14 倍，每股純益高達 62.52 元有利條件下，股東會通過股利修正案，對 2023 年下半年股利增加配發股票股利 1 元。,"['材料-KY', '股利', '股東會']","材料 – KY(4763-TW) 今 (30) 日召開股東會，在 2023 年全年稅後純益 51.76 億，年增 3.14 倍，每股純益高達 62.52 元有利條件下，股東會通過股利修正案，對 2023 年下半年股利增加配發股票股利 1 元，即下半年股利每股配發 6.5 元股息及 1.5 元股票股利。

在今天的材料 - KY 股東會股利案通過完成修正之後，等於是 2023 年全年每股配發現金 11.5 元及股票 1.5 元，合計爲每股配發 13 元股利，較原規劃的 12 元股利增加 1 元。

材料 - KY 在 2023 年上半年已配發 5 元現金股利，在去年 12 月 29 日發放完畢，原擬下半年股利配發 6.5 元股息及 0.5 元股票股利，董事長王克璋指出，公司董事會在考量公司資金運用、新產能開出及維護股東權益各面向，提出對 2023 年下半年的股利的配發修正，並加以提高向股東會提出。

材料 - KY 在 2024 年第一季營運狀況也佳，首季營收 36.13 億元，創歷史同期新高，毛利率 67.26%，季減 0.04 個百分點，年增 12.95 個百分點，單季稅後純益爲 21.03 億元，創新高，季增 9%，年增 3.03 倍，每股純益達 24.48 元。

產能規劃方面，材料 - KY 因應絲束需求與營運成長，預計 2024 年 7 月中旬完成擴增 9,000 噸絲束產能，2025 年 1 月再擴增 9,000 噸的絲束產能，暨預計 2025 年第二季完成 35,000 噸醋片產能擴增。另東南亞設廠（絲束）計畫，擬與當地大型菸草公司洽談合資，目前正按部就班去進行。
",2024-05-30 10:20:58,台股新聞,827
5579861,https://news.cnyes.com/news/id/5579861,鉅亨速報 - Factset 最新調查：奇鋐(3017-TW)EPS預估上修至19.52元，預估目標價為785元,FactSet 最新調查：奇鋐(3017-TW)EPS預估上修，預估EPS、預估營收、目標價、歷史獲利表現、即時新聞資訊。,"['台股', '市場預估', 'eps']","根據FactSet最新調查，共14位分析師，對奇鋐(3017-TW)做出2024年EPS預估：中位數由19.41元上修至19.52元，其中最高估值21.56元，最低估值18.23元，預估目標價為785元。市場預估EPS                        預估值                                                2024年(前值)                                                                2025年                                                                2026年                                                        最高值                                                                        21.56(21.56)                                                                                                            35.7                                                                                                            47.34                                                                            最低值                                                                        18.23(18.23)                                                                                                            17.8                                                                                                            25.58                                                                            平均值                                                                19.55(19.54)                                                                                                27.2                                                                                                36.79                                                                        中位數                                                                19.52(19.41)                                                                                                27.09                                                                                                37.73                                                        市場預估營收                        預估值(單位：新台幣千元)                            2024年                            2025年                            2026年                                        最高值                            76,228,000                            109,668,000                            141,764,330                                        最低值                            67,491,000                            75,000,000                            88,186,460                                        平均值                            71,090,260                            91,162,960                            110,866,480                                        中位數                            70,954,960                            88,673,000                            96,093,000                        歷史獲利表現                        項目                            2023年                            2022年                            2021年                            2020年                                        EPS                            14.11                            11.78                            8.21                            5.42                                        營業收入(單位：新台幣千元)                            59,194,356                            56,016,554                            47,332,739                            39,665,534                        詳細資訊請看台股內頁：https://www.cnyes.com/twstock/3017/financials/ratios最新相關新聞            輝達大驚奇! AI股還有更多驚喜! 這家獨門技術最吃香            【量大強漲股整理】黃仁勳來台 AI股再度聚焦，機器人、散熱、AIPC， 誰最有潛力？?            電腦展彩蛋藏不住，絕佳買點大公開！信賴產業遺珠發光！「這族群」6月繼續飆！            六月重頭戲「COMPUTEX展」，千萬別錯過機器人、水冷散熱兩大族群!!特別是「這兩檔」            【量大強漲股整理】台股再創新高，IC設計聯發科大漲下，IP族群有機會反攻?    資料來源：Factset，數據僅供參考，不作為投資建議。",2024-05-30 10:10:31,台股,826
5579806,https://news.cnyes.com/news/id/5579806,IC設計股有出「息」 近3年殖利率步步高 完勝大型股,市場對 IC 設計股的既定印象一向為業績動能強勁的「成長股」，但事實上，IC 設計股不僅是高成長、高獲利族群代表，殖利率表現也同樣出色，IC 設計產業獲利高，同時配息意願強。,"['台新投信', 'IC設計', '千金股', '台股ETF']","市場對 IC 設計股的既定印象一向為業績動能強勁的「成長股」，但事實上，IC 設計股不僅是高成長、高獲利族群代表，殖利率表現也同樣出色，IC 設計產業獲利高，同時配息意願強。台新投信表示，據回測資料統計，臺灣 IC 設計動能指數自 2021 年至 2023 年，殖利率連三年上升，且皆超越大型股 (臺灣 50 指數)，2023 年臺灣 IC 設計動能指數殖利率衝高至近五年新高水準 6.7%，大勝大型股的 4.5%，近五年平均殖利率達 4.8%。

台新投信指出，預期 2024 年 IC 設計產業獲利成長力道加大，股息水準可期。台新臺灣 IC 設計動能 ETF 基金 (00947-TW) 是國內首檔聚焦在 IC 設計產業的 ETF，掌握一籃子 IC 設計優等生，讓投資人輕鬆入手高價 IC 設計股。

台新臺灣 IC 設計動能 ETF 基金經理人黃鈺民指出，台灣 IC 設計產業站在各時代的科技新產品浪潮，包含消費電子需求噴發、生成式 AI 商業化、電動車大行其道等，可以說是新興產業的最大受惠者。

台灣 IC 設計產業群聚效益，產值市占率全球第二，僅次美國，由於優異的研發競爭力，是國內高獲利族群的代表，亦是千金股的常客。小資族或社會新鮮人要投資千元的 IC 設計個股不容易，但透過布局 00947 可以一次買下一籃子優質 IC 設計股，參與千金行情。

黃鈺民表示，就基本面來看，AI 族群仍最具題材性且有實質強勁訂單需求，另一方面，台灣出口回升、通膨可控，預測機構一致預測 2024 年 GDP 重返 3% 以上，企業獲利年增率重返正成長。

分析師預估上市櫃公司 2024 年獲利將成長二位數，基本面表現強勁。台股今年以來表現強勢，加權指數頻創新高，仍有延續多頭機會，短線遇拉回皆可找買點。在操作上，IC 設計族群長線成長動能相對看好，逢低可優先布局聚焦在 IC 設計公司的台股 ETF，掌握中長多行情。
",2024-05-30 10:06:34,台股新聞,827
5579711,https://news.cnyes.com/news/id/5579711,〈台幣〉熱錢落跑 重貶逾1角失守2道關卡 下探近3周新低,美國重要通膨數據 PCE 報告出爐前夕，美元指數持續走強，主要亞幣再度跌趴，新台幣兌美元匯率今 (30) 日跟隨台股走弱，失守 32.3、32.4 元兩道關卡，重貶超過 1 角，,"['新台幣', '匯率', '貶值']","美國重要通膨數據 PCE 報告出爐前夕，美元指數持續走強，主要亞幣再度跌趴，新台幣兌美元匯率今 (30) 日跟隨台股走弱，失守 32.3、32.4 元兩道關卡，重貶超過 1 角，下探近 3 周新低，外資昨天開始大舉匯出，儘管月底出口商有實質拋匯需求，但敵不過美元買盤出籠。

新台幣兌美元昨天以 32.298 元作收，貶值 1.3 角，今天以 32.32 元開盤後，早盤最低來到 32.423 元、貶值 1.25 角，為 5 月中旬以來的最低點。

觀察主要亞幣今天對美元表現，截至上午 10 點前，韓元貶值 0.39%，新台幣貶值 0.27%，泰銖貶值 0.16%，新加坡幣貶 0.07%，人民幣相對有撐，力守平盤之上。美元指數上漲 0.47%。

儘管輝達週三 (29 日) 收盤價格再攀巔峰，但隨著美債殖利率飆升，美股大盤欲振乏力。道瓊收黑下挫 410 點，收盤創為 5 月 2 日以來最低；那指跌逾 0.5%，自 17000 點關口回落；標普 500 指數跌超 0.7%，寫下 5 月 14 日以來新低。

台股方面，今天跳空開低，一度重挫近 250 點，回測 21400 點關卡，權值三雄台積電、鴻海、聯發科皆下跌超過 1%，主要電子股普遍拉回，金融、傳產股漲跌互見，其中橡膠、航運、營建類股表現較為強勢，但台塑集團股賣壓仍偏重。
",2024-05-30 09:55:34,台股,826
5579758,https://news.cnyes.com/news/id/5579758,聯發科推中高階天璣7300X 搶摺疊式裝置商機,IC 設計大廠聯發科 (2454-TW) 今 (30) 日發表天璣 7300 系列行動晶片，包含天璣 7300 及天璣 7300X，採用台積電(2330-TW)4 奈米製程，將提供出眾的能效和性能，可滿足終端裝置對多工處理、影像、遊戲和 AI 運,"['聯發科', '5G', 'AI', '手機']","IC 設計大廠聯發科 (2454-TW) 今 (30) 日發表天璣 7300 系列行動晶片，包含天璣 7300 及天璣 7300X，採用台積電(2330-TW) 4 奈米製程，將提供出眾的能效和性能，可滿足終端裝置對多工處理、影像、遊戲和 AI 運算的高度要求，尤其天璣 7300X 支持雙螢幕顯示，適用於摺疊式的終端裝置。

聯發科天璣 7300 系列的八核 CPU 包含 4 個主頻為 2.5GHz 的 Cortex-A78 核心，以及 4 個 Cortex-A55 核心，與天璣 7050 相較，採用先進 4 奈米製程的 Cortex-A78 核心在相同性能下，功耗節省可達 25%。

聯發科技 HyperEngine 遊戲引擎結合八核 CPU 與 Arm Mali-G615 GPU，遊戲體驗相較於同類產品顯著提升，遊戲幀率 (fps) 和能效可提升 20%。同時支持智慧調控、5G/Wi-Fi 遊戲連線功能優化、藍牙 LE Audio 和雙通道真無線立體音訊等先進技術。

無線通訊事業部副總李彥輯表示，天璣 7300 整合了聯發科新一代 AI 增強和網路連線技術，使用者可暢快體驗影音串流和遊戲。天璣 7300X 支持雙螢幕顯示，幫助裝置製造商打造外形設計別具匠心的產品。

天璣 7300 搭載 12 位元 HDR-ISP 影像處理器 Imagiq 950，最高可支持 200MP 主鏡頭，讓智慧型手機使用者可捕捉色彩和細節都出色的畫面。天璣 7300 結合新的硬體引擎，提供精確雜訊抑制（MCNR）、人臉偵測（HWFD）和影片 HDR 功能，讓使用者在各類光線環境下捕捉清晰的圖像。

天璣 7300 相較天璣 7050，拍照即時對焦的速度提升了 1.3 倍，畫質優化的速度提升了 1.5 倍。此外，4K HDR 影片錄製的動態範圍較同類產品提升了 50%，帶來更豐富的畫面細節。

天璣 7300 整合 AI 處理器 APU 655，性能是天璣 7050 的 2 倍。聯發科 APU 655 強化了 AI 任務的處理效率並支持新的混合精度資料類型，更高效利用記憶體頻寬並降低大型 AI 模型對記憶體佔用的需求。

天璣 7300 整合聯發科技 MiraVision 955 行動顯示處理器，支持驚豔的 10-bit 真彩色 WFHD + 顯示，還支持全球主流的 HDR 顯示標準，提升影音串流及影片播放效果。此外，天璣 7300X 支持折疊式的終端裝置雙螢幕顯示，幫助裝置製造商打造外形新穎的創新產品。
",2024-05-30 09:42:39,台股新聞,827
5579759,https://news.cnyes.com/news/id/5579759,晶鑽生醫完成2.21億元現增 加速中國臨床試驗及美國取證進度,晶鑽生醫 (6815-TW) 公告 2024 年現金增資案順利完成，以每股 85 元發行 2600 張，總計募集 2.21 億元資金，晶鑽生醫表示，此次增資用途將用於加速推動生物醫材拉提線材，以及再生注射劑在中國的臨床試驗與美國的取證速度。,"['晶鑽生醫', '現增', '生技', '生物醫材']","晶鑽生醫 (6815-TW) 公告 2024 年現金增資案順利完成，以每股 85 元發行 2600 張，總計募集 2.21 億元資金，增資基準日為 5 月 30 日。此次增資用途將用於加速推動生物醫材拉提線材，以及再生注射劑在中國的臨床試驗與美國的取證速度。 

晶鑽生醫指出，此次現增獲得股東及特定人踴躍認購，除員工、原股東外，也包括專業投資機構，包括聯電弘鼎創投、官股金控兆豐創投、中租集團旗下的仲安生醫、新承創投、創世投創、和鼎創投、Maxpro 合夥人等在內的特定人。 

晶鑽生醫說明，此次增資用途將用於充實營運資金及加速海外布局，同時加速推動生物醫材拉提線材，以及再生注射劑在中國的臨床試驗與美國的取證速度。強化國內外策略聯盟合作，搶攻全球市占率。 

受惠 MIT 生物醫材與代理業務同步成長，帶動晶鑽生醫今年 4 月營收達 5368 萬元，年增近 4 成，寫下歷史同期新高。累計今年 1 至 4 月營收 2.08 億元，年增 9.16%，同樣創下同期新高。 

總經理謝佳憲表示，生物醫材提拉美至今累計銷售超過 100 萬條，培訓超過 1000 名線雕醫生，此次資金到位後，將積極開拓全球 15 個國家建立培訓據點與經銷通路為目標，並以「複合式技術」計畫性培育未來增加執業的醫師聯盟，提高訂單能見度，進一步帶動營運。 

目前晶鑽新增「美特拉管中線」規格，今年 4 月再獲 TFDA 核可，更廣泛使用於不同適應症，預期銷售量可望持續成長。在新產品部分，5 月初晶鑽生醫獨家引進韓國 KL 全台最高功率超皮秒雷射 PICO-K，預計第二季可望貢獻營收，帶動公司未來整體營運良好的成長動能。 

 
",2024-05-30 09:41:04,台股新聞,827
5579752,https://news.cnyes.com/news/id/5579752,〈台股開盤〉開低後挫近250點 權值、高價股腳軟 芯鼎飆第4根漲停,台股今 (30) 日受美股四大指數下挫影響，加上美股期貨持續走跌，權值三王全面修正，開盤後一度下挫超過 248 點，跌破十日線，預計今日成交量 3800 億元，較昨日近 5000 億元明顯收斂。,"['台股', '外資', '台積電', '下挫', '美股', '期貨']","台股今 (30) 日受美股四大指數下挫影響，加上美股期貨持續走跌，權值三王全面修正，開盤後一度下挫超過 248 點，跌破 10 日線，預計今日成交量 3800 億元，較昨日近 5000 億元明顯收斂。

權值股走勢偏弱，台積電 (2330-TW)(TSM-US) 跌幅超過 1%，回測月線支撐，鴻海 (2317-TW) 與聯發科 (2454-TW) 跌幅也都超過 1%，大型電子權值如台達電 (2308-TW)、日月光投控 (3711-TW) 與聯電 (2303-TW) 等，跌幅都在 1-3% 不等，壓抑整體大盤走勢。

高價股同樣遭空襲，前十大高價股僅兩隻呈現上漲，股王信驊 (5274-TW) 續跌超過 2%，力旺 (3529-TW)、大立光 (3008-TW)、祥碩 (5269-TW)、旭隼 (6409-TW)、嘉澤 (3533-TW) 跌幅至少 1% 以上。

神盾集團今日再度躍居盤上，芯鼎 (6695-TW) 因拿下首件 ASIC 案件，再度飆上第四季漲停板，安格 (6684-TW) 也大漲 7%，其他如安國 (8054-TW)、神盾 (6462-TW)、晶相光 (3530-TW)、迅杰 (6243-TW) 都在平盤上表現。
",2024-05-30 09:39:28,台股盤勢,829
5579794,https://news.cnyes.com/news/id/5579794,【台股操盤人筆記】短線Computex撐腰，留意拉回布局機會,,"['趨勢分析', '野村投信', '台股', '台股操盤人筆記', '本週操盤筆記', '基金', '指數', '基金', '法人', '投信', '庫存', '鮑爾', '非農', 'NVIDIA', 'Meta', 'Google', 'Amazon', 'Microsoft', 'AMD', '特斯拉', '台積電', '黃仁勳', '蘇姿丰', '外資', '新興市場', '美債', 'CPI', 'PMI', 'ESG', 'PCE', 'GDP', 'EPS', '永續', 'AI', '自駕車', '綠能', '財報', '利率', '殖利率', '通膨', '能源', 'FOMC', '美元', '台幣', '美國', '日本', '中國', '歐洲', '晶片', '汽車', 'FED', '理財', 'iphone', '資安', '電子', 'IT', '晶圓', '投資', '野村優質', '野村中小', '野村e科技', '野村台灣高股息', '野']","加權股價指數近 6 個月價量表現：


（資料來源：Bloomberg, 截至 2024/5/29）


野村腳勤觀點：

輝達帶領台灣 AI 供應鏈起飛

輝達 Q1 財報公布後，帶領一眾美國和台灣的 AI 供應鏈股票股價大漲，雖然說財報結果確實優於預期，但從前幾次經驗來看，似乎也不那麼令人意外，即便 AI 趨勢和基本面狀況一直都不錯，市場終究需要找一個催化劑來提振股價跌深反彈、亦或是漲多續漲，無論如何，由輝達扮演這個角色再適合不過。比起財報，輝達會議中提到 B100 最快將於今年 Q3 開始量產，與台灣產業鏈的現狀相符合，有助於台廠 Q4 後營收動能提升，再者預計輝達將於 6/4 Computex 發表一連串新品及準備合作的台廠，涵蓋了伺服器、散熱、AI PC 到 AI 機器人等領域，另外 B100 之後還有 2025 年的 B200、GB200 準備量產，以及與聯發科共同合作的 PC 晶片處理器，台廠仍舊充滿許多機會。

經理人視角：

大盤利多因素：

（一）聯準會降息：通膨放緩趨勢明確、經濟軟著陸機率高，無論聯準會何時啟動降息都應以利多視之
（二）財報表現亮眼：美股 Q1 財報表現不錯，近 8 成企業獲利優於預期，AI 相關類股營運能見度最高
（三）AI 引領新趨勢：伺服器新平台推出及 AI 晶片需求增加，企業增加 AI 投資，科技股進入新多頭格局

大盤利空因素：

（一）地緣政治風險：2024 美國舉行總統大選、中東地緣風險攀升，為全球金融體系帶來不確定性
（二）需求回溫緩慢：降息遞延令下半年需求回溫及回補庫存力道有限，急單與短單的能見度變短
（三）漲多修正壓力：AI 類股漲多後評價不算便宜，熱錢湧入使籌碼混亂，股價波動風險上升

短線 Computex 撐腰，留意拉回布局機會

台股這波漲勢來的又快又猛，一是輝達樂觀財報支撐，二是對 Computex 將發表 AI 新品的期待，GB200、AI PC 是今年 Computex 的兩大重點，相關的散熱、PCB 供應鏈可望有更多樂觀指引釋出，而台灣 PC 品牌商推出搭載高通新晶片的 AI 筆電，也可望搭上這波 AI PC 順風車。只是要注意的是，輝達財報和 Computex 皆屬於短期事件影響，對台廠營運的助益不會立即顯現，而即將進入 6~9 月屬於電子淡季，財報利多相對清淡，加上聯準會對降息看法謹慎，Q3 還是要觀察總經數據及企業財報狀況而定。好消息是，Q4 之後企業營運動能可望受新產品的挹注而顯著提升，而市場也將展望 2025 年成長以及 AI 新產品，帶動評價進一步提升。還是建議投資人保持樂觀，短期內任何的漲多拉回都是絕佳買點。

各期間績效表：（％）


資料來源：Lipper，2024/04/30 上表之同業平均依序分別為 SITCA 國內股票型一般股票型、中小股票型、科技股票型、價值股票型與國內平衡型一般股票型類別


把投資交給專業，首選野村投信



>>> 閱讀更多精彩文章

註：文中涉及個別公司相關資訊僅供個別事件說明與評論，非為個股之推薦，投資人申購本基金係持有基金受益憑證，而非本文提及之投資資產或標的。投資人無法直接投資指數，本資料僅為市場歷史數值統計概況說明，非基金績效表現之預測。本文提及之經濟走勢預測不必然代表基金之績效，基金投資風險請詳閱基金公開說明書。
野村證券投資信託股份有限公司  110615 台北市信義路五段 7 號 30 樓 (台北 101 大樓)
客服專線：(02) 8758-1568   野村投資理財網：www.nomurafunds.com.tw  AMK01-240500145
上述基金均經金管會核准或同意生效，惟不表示絕無風險。基金經理公司以往之經理績效不保證基金之最低投資收益；基金經理公司除盡善良管理人之注意義務外，不負責本基金之盈虧，亦不保證最低之收益，投資人申購前應詳閱基金公開說明書 (或投資人須知)。有關基金應負擔之費用(境外基金含分銷費用) 已揭露於基金公開說明書或投資人須知中，本公司及銷售機構均備有基金公開說明書 (或其中譯本) 或投資人須知，投資人亦可至公開資訊觀測站或境外基金資訊觀測站中查詢。基金買賣係以投資人自己之判斷為之，投資人應瞭解並承擔交易可能產生之損益，且最大可能損失達原始投資金額。基金不受存款保險、保險安定基金或其他相關保障機制之保障。如因基金交易所生紛爭， 台端得先向本公司申訴，如不接受前開申訴處理結果或本公司未在三十日內處理時，得在六十日內向金融消費評議中心申請評議。 台端亦得向投信投顧公會申訴、向證券投資人及期貨交易人保護中心申請調處或向法院起訴。基金投資風險包括但不限於類股過度集中之風險、產業景氣循環之風險、流動性風險、外匯管制及匯率變動風險、投資地區政治、社會或經濟變動之風險、商品交易對手之信用風險、與其他投資風險等，請詳見基金公開說明書(投資人須知)。基金可能投資承銷股票，其可能風險為曝露於時間落差之風險，即繳款之後到股票掛牌上市上櫃之前的風險。【野村投信獨立經營管理】
",2024-05-30 09:37:28,台股新聞,827
